family,variant,symbol,timeframe,requested_range,actual_range,net_perf_pct,asset_symbol,asset_perf_pct,excess_vs_asset_pct,beat_asset,max_drawdown_pct,positions,win_rate_pct,notes
RSI(2) / mean reversion,"RSI2<=20, above SMA50, exit above SMA5, 20% stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,196.66,TQQQ,1159.15,-962.48,False,-22.96,164,59.15,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
Moving-average crossover / trend following,"SMA21/SMA50 cross, no stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,195.77,TQQQ,1159.15,-963.37,False,-70.21,23,47.83,Daily ETF parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI2<=20, above SMA200, exit above SMA10, 20% stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,194.93,TQQQ,1159.15,-964.21,False,-45.93,190,42.11,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
Moving-average crossover / trend following,"SMA50/SMA200 state, no stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,194.78,TQQQ,1159.15,-964.36,False,-69.92,6,50.0,Daily ETF parameter search; optimized in-sample; no costs/slippage.
Moving-average crossover / trend following,"SMA50/SMA126 cross, 10% stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,194.63,TQQQ,1159.15,-964.51,False,-62.09,8,50.0,Daily ETF parameter search; optimized in-sample; no costs/slippage.
Relative strength / absolute momentum,"63-day positive return, above SMA200, no stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,194.16,TQQQ,1159.15,-964.99,False,-55.06,45,51.11,Daily ETF absolute momentum parameter search; optimized in-sample; no costs/slippage.
Relative strength / absolute momentum,"63-day positive return, above SMA200, 20% stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,194.16,TQQQ,1159.15,-964.99,False,-55.06,45,51.11,Daily ETF absolute momentum parameter search; optimized in-sample; no costs/slippage.
Moving-average crossover / trend following,"SMA30/SMA126 state, 20% stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,190.57,TQQQ,1159.15,-968.58,False,-79.63,11,63.64,Daily ETF parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI2<=15, above SMA150, exit above SMA5, no stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,189.84,TQQQ,1159.15,-969.3,False,-42.54,164,61.59,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI2<=15, above SMA150, exit above SMA5, 20% stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,189.84,TQQQ,1159.15,-969.3,False,-42.54,164,61.59,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI3<=15, above SMA200, exit above SMA3, no stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,189.62,TQQQ,1159.15,-969.53,False,-28.42,93,73.12,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI2<=5, above SMA200, exit above SMA3, no stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,189.17,TQQQ,1159.15,-969.98,False,-40.85,142,75.35,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
Moving-average crossover / trend following,"SMA40/SMA200 state, 20% stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,188.05,TQQQ,1159.15,-971.1,False,-74.14,9,55.56,Daily ETF parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI2<=15, above SMA50, exit above SMA10, 5% stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,187.13,TQQQ,1159.15,-972.02,False,-22.59,192,33.85,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
Moving-average crossover / trend following,"SMA40/SMA126 cross, 10% stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,187.07,TQQQ,1159.15,-972.08,False,-63.88,8,50.0,Daily ETF parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI2<=20, above SMA200, exit above SMA2, 5% stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,186.05,TQQQ,1159.15,-973.1,False,-44.54,209,65.55,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
Moving-average crossover / trend following,"SMA40/SMA50 cross, 10% stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,185.85,TQQQ,1159.15,-973.3,False,-62.09,24,45.83,Daily ETF parameter search; optimized in-sample; no costs/slippage.
Moving-average crossover / trend following,"SMA40/SMA200 state, 10% stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,185.43,TQQQ,1159.15,-973.72,False,-74.14,13,38.46,Daily ETF parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI4<=20, above SMA200, exit above SMA3, 10% stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,185.16,TQQQ,1159.15,-973.99,False,-29.41,81,71.6,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
Moving-average crossover / trend following,"SMA40/SMA100 state, 20% stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,184.24,TQQQ,1159.15,-974.9,False,-74.14,12,58.33,Daily ETF parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI3<=20, above SMA150, exit above SMA3, no stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,184.12,TQQQ,1159.15,-975.03,False,-40.87,111,70.27,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI3<=20, above SMA150, exit above SMA3, 20% stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,184.12,TQQQ,1159.15,-975.03,False,-40.87,111,70.27,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI2<=20, above SMA50, exit above SMA5, 10% stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,184.08,TQQQ,1159.15,-975.06,False,-22.96,166,59.04,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI2<=20, above SMA200, exit above SMA10, 5% stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,183.91,TQQQ,1159.15,-975.23,False,-41.78,214,39.72,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI2<=15, above SMA50, exit above SMA10, 10% stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,183.38,TQQQ,1159.15,-975.76,False,-24.18,187,34.22,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI2<=15, above SMA200, exit above SMA2, no stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,182.2,TQQQ,1159.15,-976.94,False,-41.08,175,68.57,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI2<=15, above SMA200, exit above SMA2, 20% stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,182.2,TQQQ,1159.15,-976.94,False,-41.08,175,68.57,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI2<=10, above SMA50, exit above SMA5, no stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,181.94,TQQQ,1159.15,-977.21,False,-20.85,145,59.31,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI2<=10, above SMA50, exit above SMA5, 20% stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,181.94,TQQQ,1159.15,-977.21,False,-20.85,145,59.31,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI2<=20, above SMA50, exit above SMA10, 5% stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,181.75,TQQQ,1159.15,-977.4,False,-23.66,209,33.01,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI2<=3, above SMA200, exit above SMA3, no stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,181.3,TQQQ,1159.15,-977.85,False,-40.85,140,75.0,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI2<=10, above SMA200, exit above SMA3, 10% stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,181.2,TQQQ,1159.15,-977.94,False,-37.51,153,75.82,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
Moving-average crossover / trend following,"SMA13/SMA40 state, 10% stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,180.24,TQQQ,1159.15,-978.91,False,-54.94,39,46.15,Daily ETF parameter search; optimized in-sample; no costs/slippage.
Moving-average crossover / trend following,"SMA21/SMA100 cross, no stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,180.01,TQQQ,1159.15,-979.14,False,-69.77,15,66.67,Daily ETF parameter search; optimized in-sample; no costs/slippage.
Moving-average crossover / trend following,"SMA21/SMA100 state, no stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,180.01,TQQQ,1159.15,-979.14,False,-69.77,15,66.67,Daily ETF parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI2<=15, above SMA150, exit above SMA5, 5% stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,179.9,TQQQ,1159.15,-979.24,False,-27.8,182,59.34,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
Moving-average crossover / trend following,"SMA20/SMA40 cross, no stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,179.84,TQQQ,1159.15,-979.31,False,-68.12,26,53.85,Daily ETF parameter search; optimized in-sample; no costs/slippage.
Moving-average crossover / trend following,"SMA20/SMA40 state, no stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,179.84,TQQQ,1159.15,-979.31,False,-68.12,26,53.85,Daily ETF parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI2<=20, above SMA200, exit above SMA10, no stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,179.73,TQQQ,1159.15,-979.42,False,-46.05,187,41.71,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
Moving-average crossover / trend following,"SMA20/SMA40 state, 20% stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,179.62,TQQQ,1159.15,-979.52,False,-64.56,29,51.72,Daily ETF parameter search; optimized in-sample; no costs/slippage.
Moving-average crossover / trend following,"SMA63/SMA150 cross, 10% stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,178.91,TQQQ,1159.15,-980.23,False,-48.78,5,40.0,Daily ETF parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI2<=10, above SMA50, exit above SMA5, 10% stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,178.72,TQQQ,1159.15,-980.43,False,-20.14,147,59.18,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI2<=15, above SMA200, exit above SMA10, 20% stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,178.51,TQQQ,1159.15,-980.64,False,-50.97,175,42.86,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI2<=10, above SMA50, exit above SMA5, 5% stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,177.96,TQQQ,1159.15,-981.18,False,-24.58,152,57.89,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI3<=15, above SMA200, exit above SMA2, 5% stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,177.9,TQQQ,1159.15,-981.25,False,-18.7,113,69.91,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI2<=20, above SMA50, exit above SMA5, 5% stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,177.55,TQQQ,1159.15,-981.59,False,-27.87,175,57.71,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
Moving-average crossover / trend following,"SMA40/SMA50 cross, 20% stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,176.68,TQQQ,1159.15,-982.46,False,-68.03,24,50.0,Daily ETF parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI3<=20, above SMA150, exit above SMA2, 10% stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,176.46,TQQQ,1159.15,-982.69,False,-20.62,130,66.92,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI2<=15, above SMA150, exit above SMA2, 10% stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,176.05,TQQQ,1159.15,-983.09,False,-28.04,177,66.1,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
Moving-average crossover / trend following,"SMA30/SMA63 cross, 20% stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,175.72,TQQQ,1159.15,-983.43,False,-62.38,20,60.0,Daily ETF parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI2<=15, above SMA150, exit above SMA2, no stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,174.83,TQQQ,1159.15,-984.31,False,-28.18,174,66.09,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI2<=15, above SMA150, exit above SMA2, 20% stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,174.83,TQQQ,1159.15,-984.31,False,-28.18,174,66.09,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI3<=15, above SMA200, exit above SMA5, 20% stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,174.8,TQQQ,1159.15,-984.35,False,-30.46,89,71.91,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI2<=20, above SMA50, exit above SMA2, 5% stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,173.88,TQQQ,1159.15,-985.27,False,-33.13,180,67.78,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI2<=10, above SMA50, exit above SMA3, 5% stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,173.83,TQQQ,1159.15,-985.32,False,-31.66,146,72.6,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI3<=20, above SMA150, exit above SMA2, 5% stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,173.77,TQQQ,1159.15,-985.37,False,-18.7,139,64.75,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
Moving-average crossover / trend following,"SMA30/SMA40 state, no stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,173.61,TQQQ,1159.15,-985.53,False,-76.61,28,64.29,Daily ETF parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI2<=15, above SMA200, exit above SMA10, no stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,172.79,TQQQ,1159.15,-986.35,False,-49.48,172,42.44,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI2<=10, above SMA200, exit above SMA5, 10% stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,172.68,TQQQ,1159.15,-986.47,False,-36.94,157,61.78,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI2<=5, above SMA50, exit above SMA3, 10% stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,172.63,TQQQ,1159.15,-986.52,False,-30.83,132,74.24,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
Moving-average crossover / trend following,"SMA20/SMA40 cross, 10% stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,172.59,TQQQ,1159.15,-986.56,False,-60.69,26,42.31,Daily ETF parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI2<=5, above SMA200, exit above SMA5, 20% stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,172.44,TQQQ,1159.15,-986.7,False,-49.0,144,62.5,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI3<=20, above SMA200, exit above SMA3, 10% stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,172.44,TQQQ,1159.15,-986.71,False,-23.96,110,71.82,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI2<=15, above SMA200, exit above SMA2, 10% stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,172.27,TQQQ,1159.15,-986.88,False,-40.97,178,68.54,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI2<=15, above SMA200, exit above SMA5, 10% stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,171.06,TQQQ,1159.15,-988.09,False,-35.7,171,61.99,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI3<=15, above SMA200, exit above SMA2, 10% stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,170.16,TQQQ,1159.15,-988.99,False,-19.58,106,71.7,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI3<=20, above SMA50, exit above SMA2, no stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,169.37,TQQQ,1159.15,-989.77,False,-19.65,107,68.22,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI3<=20, above SMA50, exit above SMA2, 10% stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,169.37,TQQQ,1159.15,-989.77,False,-19.65,107,68.22,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI3<=20, above SMA50, exit above SMA2, 20% stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,169.37,TQQQ,1159.15,-989.77,False,-19.65,107,68.22,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI4<=15, above SMA200, exit above SMA5, no stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,169.31,TQQQ,1159.15,-989.83,False,-32.09,58,75.86,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI2<=5, above SMA50, exit above SMA3, no stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,169.29,TQQQ,1159.15,-989.86,False,-30.83,130,73.85,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI2<=5, above SMA50, exit above SMA3, 20% stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,169.29,TQQQ,1159.15,-989.86,False,-30.83,130,73.85,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
RSI(2) / mean reversion,"RSI3<=10, above SMA200, exit above SMA2, 5% stop",TQQQ,1d,2018-01-02 to 2026-05-19,2018-01-02 00:00:00 to 2026-05-19 00:00:00,169.05,TQQQ,1159.15,-990.09,False,-18.85,96,68.75,Daily ETF RSI pullback parameter search; optimized in-sample; no costs/slippage.
