variant,unit_exposure,max_exposure,anchor_mode,add1_drop_pct,add2_drop_pct,sell_mode,sell_param_pct,max_extra_days,trend_guard_sma,trend_guard_exposure,equity_dd_guard_pct,equity_dd_guard_exposure,is_range,is_return_pct,is_max_drawdown_pct,is_sharpe,oos_range,oos_return_pct,oos_max_drawdown_pct,oos_sharpe,full_return_pct,full_max_drawdown_pct,full_sharpe,avg_exposure,days_above_1x_pct,trade_events,rotation_resets
"unit=0.50, cap=0.67, anchor=entry, add=10%/20%, sell=rebound_from_low 5%, max_days=10, trend_sma=200, trend_exp=0.75, dd_guard=none, dd_exp=none",0.5,0.67,entry,10.0,20.0,rebound_from_low,5.0,10,200,0.75,none,none,2010-06-25 to 2019-12-31,1402.55,-32.88,1.13,2020-01-02 to 2026-05-20,1684.82,-46.07,1.236,27554.17,-46.07,1.162,0.502,0.0,61,123
"unit=0.50, cap=0.67, anchor=entry, add=10%/20%, sell=rebound_from_low 5%, max_days=10, trend_sma=none, trend_exp=none, dd_guard=0.35, dd_exp=0.5",0.5,0.67,entry,10.0,20.0,rebound_from_low,5.0,10,none,none,35.0,0.5,2010-06-25 to 2019-12-31,1402.55,-32.88,1.13,2020-01-02 to 2026-05-20,1631.76,-47.07,1.228,26731.93,-47.07,1.158,0.501,0.0,61,123
"unit=0.50, cap=0.67, anchor=entry, add=10%/20%, sell=rebound_from_low 5%, max_days=10, trend_sma=none, trend_exp=none, dd_guard=0.45, dd_exp=0.5",0.5,0.67,entry,10.0,20.0,rebound_from_low,5.0,10,none,none,45.0,0.5,2010-06-25 to 2019-12-31,1402.55,-32.88,1.13,2020-01-02 to 2026-05-20,1635.97,-46.94,1.228,26797.15,-46.94,1.158,0.502,0.0,61,123
"unit=0.50, cap=0.67, anchor=entry, add=10%/20%, sell=rebound_from_low 5%, max_days=10, trend_sma=100, trend_exp=0.5, dd_guard=0.35, dd_exp=0.25",0.5,0.67,entry,10.0,20.0,rebound_from_low,5.0,10,100,0.5,35.0,0.25,2010-06-25 to 2019-12-31,1280.02,-32.88,1.106,2020-01-02 to 2026-05-20,1148.77,-45.04,1.178,17670.58,-45.04,1.129,0.485,0.0,61,123
"unit=0.50, cap=0.67, anchor=entry, add=10%/20%, sell=rebound_from_low 5%, max_days=20, trend_sma=none, trend_exp=none, dd_guard=none, dd_exp=none",0.5,0.67,entry,10.0,20.0,rebound_from_low,5.0,20,none,none,none,none,2010-06-25 to 2019-12-31,1402.55,-32.88,1.13,2020-01-02 to 2026-05-20,1684.82,-46.07,1.236,27554.17,-46.07,1.162,0.502,0.0,61,123
"unit=0.50, cap=0.67, anchor=entry, add=10%/20%, sell=rebound_from_low 5%, max_days=20, trend_sma=100, trend_exp=0.25, dd_guard=none, dd_exp=none",0.5,0.67,entry,10.0,20.0,rebound_from_low,5.0,20,100,0.25,none,none,2010-06-25 to 2019-12-31,2905.01,-21.54,1.623,2020-01-02 to 2026-05-20,3689.12,-28.93,1.809,117314.15,-28.93,1.69,0.44,0.0,61,123
"unit=0.50, cap=0.67, anchor=entry, add=10%/20%, sell=rebound_from_low 5%, max_days=20, trend_sma=100, trend_exp=0.5, dd_guard=none, dd_exp=none",0.5,0.67,entry,10.0,20.0,rebound_from_low,5.0,20,100,0.5,none,none,2010-06-25 to 2019-12-31,1280.02,-32.88,1.106,2020-01-02 to 2026-05-20,1626.37,-48.53,1.236,24467.21,-48.53,1.15,0.5,0.0,61,123
"unit=0.50, cap=0.67, anchor=entry, add=10%/20%, sell=rebound_from_low 5%, max_days=20, trend_sma=200, trend_exp=0.5, dd_guard=none, dd_exp=none",0.5,0.67,entry,10.0,20.0,rebound_from_low,5.0,20,200,0.5,none,none,2010-06-25 to 2019-12-31,1298.98,-32.88,1.11,2020-01-02 to 2026-05-20,1651.05,-48.53,1.24,25160.7,-48.53,1.155,0.5,0.0,61,123
"unit=0.50, cap=0.67, anchor=entry, add=10%/20%, sell=rebound_from_low 5%, max_days=20, trend_sma=200, trend_exp=0.75, dd_guard=none, dd_exp=none",0.5,0.67,entry,10.0,20.0,rebound_from_low,5.0,20,200,0.75,none,none,2010-06-25 to 2019-12-31,1402.55,-32.88,1.13,2020-01-02 to 2026-05-20,1684.82,-46.07,1.236,27554.17,-46.07,1.162,0.502,0.0,61,123
"unit=0.50, cap=0.67, anchor=entry, add=10%/20%, sell=rebound_from_low 5%, max_days=20, trend_sma=none, trend_exp=none, dd_guard=0.35, dd_exp=0.5",0.5,0.67,entry,10.0,20.0,rebound_from_low,5.0,20,none,none,35.0,0.5,2010-06-25 to 2019-12-31,1402.55,-32.88,1.13,2020-01-02 to 2026-05-20,1631.76,-47.07,1.228,26731.93,-47.07,1.158,0.501,0.0,61,123
"unit=0.50, cap=0.67, anchor=entry, add=10%/20%, sell=rebound_from_low 5%, max_days=20, trend_sma=none, trend_exp=none, dd_guard=0.45, dd_exp=0.5",0.5,0.67,entry,10.0,20.0,rebound_from_low,5.0,20,none,none,45.0,0.5,2010-06-25 to 2019-12-31,1402.55,-32.88,1.13,2020-01-02 to 2026-05-20,1635.97,-46.94,1.228,26797.15,-46.94,1.158,0.502,0.0,61,123
"unit=0.50, cap=0.67, anchor=entry, add=10%/20%, sell=rebound_from_low 5%, max_days=20, trend_sma=100, trend_exp=0.5, dd_guard=0.35, dd_exp=0.25",0.5,0.67,entry,10.0,20.0,rebound_from_low,5.0,20,100,0.5,35.0,0.25,2010-06-25 to 2019-12-31,1280.02,-32.88,1.106,2020-01-02 to 2026-05-20,1148.77,-45.04,1.178,17670.58,-45.04,1.129,0.485,0.0,61,123
"unit=0.50, cap=0.67, anchor=entry, add=10%/20%, sell=recover_to_anchor 5%, max_days=10, trend_sma=none, trend_exp=none, dd_guard=none, dd_exp=none",0.5,0.67,entry,10.0,20.0,recover_to_anchor,5.0,10,none,none,none,none,2010-06-25 to 2019-12-31,1427.28,-32.88,1.136,2020-01-02 to 2026-05-20,1651.99,-47.27,1.227,27492.24,-47.27,1.159,0.502,0.0,53,123
"unit=0.50, cap=0.67, anchor=entry, add=10%/20%, sell=recover_to_anchor 5%, max_days=10, trend_sma=100, trend_exp=0.25, dd_guard=none, dd_exp=none",0.5,0.67,entry,10.0,20.0,recover_to_anchor,5.0,10,100,0.25,none,none,2010-06-25 to 2019-12-31,2905.01,-21.54,1.623,2020-01-02 to 2026-05-20,3725.31,-28.93,1.812,118435.73,-28.93,1.691,0.44,0.0,53,123
"unit=0.50, cap=0.67, anchor=entry, add=10%/20%, sell=recover_to_anchor 5%, max_days=10, trend_sma=100, trend_exp=0.5, dd_guard=none, dd_exp=none",0.5,0.67,entry,10.0,20.0,recover_to_anchor,5.0,10,100,0.5,none,none,2010-06-25 to 2019-12-31,1280.02,-32.88,1.106,2020-01-02 to 2026-05-20,1642.87,-48.53,1.239,24701.88,-48.53,1.152,0.5,0.0,53,123
"unit=0.50, cap=0.67, anchor=entry, add=10%/20%, sell=recover_to_anchor 5%, max_days=10, trend_sma=200, trend_exp=0.5, dd_guard=none, dd_exp=none",0.5,0.67,entry,10.0,20.0,recover_to_anchor,5.0,10,200,0.5,none,none,2010-06-25 to 2019-12-31,1298.98,-32.88,1.11,2020-01-02 to 2026-05-20,1657.4,-48.53,1.241,25252.34,-48.53,1.155,0.5,0.0,53,123
"unit=0.50, cap=0.67, anchor=entry, add=10%/20%, sell=recover_to_anchor 5%, max_days=10, trend_sma=200, trend_exp=0.75, dd_guard=none, dd_exp=none",0.5,0.67,entry,10.0,20.0,recover_to_anchor,5.0,10,200,0.75,none,none,2010-06-25 to 2019-12-31,1427.28,-32.88,1.136,2020-01-02 to 2026-05-20,1651.99,-47.27,1.227,27492.24,-47.27,1.159,0.502,0.0,53,123
"unit=0.50, cap=0.67, anchor=entry, add=10%/20%, sell=recover_to_anchor 5%, max_days=10, trend_sma=none, trend_exp=none, dd_guard=0.35, dd_exp=0.5",0.5,0.67,entry,10.0,20.0,recover_to_anchor,5.0,10,none,none,35.0,0.5,2010-06-25 to 2019-12-31,1427.28,-32.88,1.136,2020-01-02 to 2026-05-20,1627.12,-47.4,1.225,27100.58,-47.4,1.159,0.502,0.0,53,123
"unit=0.50, cap=0.67, anchor=entry, add=10%/20%, sell=recover_to_anchor 5%, max_days=10, trend_sma=none, trend_exp=none, dd_guard=0.45, dd_exp=0.5",0.5,0.67,entry,10.0,20.0,recover_to_anchor,5.0,10,none,none,45.0,0.5,2010-06-25 to 2019-12-31,1427.28,-32.88,1.136,2020-01-02 to 2026-05-20,1596.94,-48.12,1.217,26625.31,-48.12,1.155,0.502,0.0,53,123
"unit=0.50, cap=0.67, anchor=entry, add=10%/20%, sell=recover_to_anchor 5%, max_days=10, trend_sma=100, trend_exp=0.5, dd_guard=0.35, dd_exp=0.25",0.5,0.67,entry,10.0,20.0,recover_to_anchor,5.0,10,100,0.5,35.0,0.25,2010-06-25 to 2019-12-31,1280.02,-32.88,1.106,2020-01-02 to 2026-05-20,1160.69,-45.04,1.181,17840.34,-45.04,1.131,0.485,0.0,53,123
"unit=0.50, cap=0.67, anchor=entry, add=10%/20%, sell=recover_to_anchor 5%, max_days=20, trend_sma=none, trend_exp=none, dd_guard=none, dd_exp=none",0.5,0.67,entry,10.0,20.0,recover_to_anchor,5.0,20,none,none,none,none,2010-06-25 to 2019-12-31,1427.28,-32.88,1.136,2020-01-02 to 2026-05-20,1651.99,-47.27,1.227,27492.24,-47.27,1.159,0.502,0.0,53,123
"unit=0.50, cap=0.67, anchor=entry, add=10%/20%, sell=recover_to_anchor 5%, max_days=20, trend_sma=100, trend_exp=0.25, dd_guard=none, dd_exp=none",0.5,0.67,entry,10.0,20.0,recover_to_anchor,5.0,20,100,0.25,none,none,2010-06-25 to 2019-12-31,2905.01,-21.54,1.623,2020-01-02 to 2026-05-20,3725.31,-28.93,1.812,118435.73,-28.93,1.691,0.44,0.0,53,123
"unit=0.50, cap=0.67, anchor=entry, add=10%/20%, sell=recover_to_anchor 5%, max_days=20, trend_sma=100, trend_exp=0.5, dd_guard=none, dd_exp=none",0.5,0.67,entry,10.0,20.0,recover_to_anchor,5.0,20,100,0.5,none,none,2010-06-25 to 2019-12-31,1280.02,-32.88,1.106,2020-01-02 to 2026-05-20,1642.87,-48.53,1.239,24701.88,-48.53,1.152,0.5,0.0,53,123
"unit=0.50, cap=0.67, anchor=entry, add=10%/20%, sell=recover_to_anchor 5%, max_days=20, trend_sma=200, trend_exp=0.5, dd_guard=none, dd_exp=none",0.5,0.67,entry,10.0,20.0,recover_to_anchor,5.0,20,200,0.5,none,none,2010-06-25 to 2019-12-31,1298.98,-32.88,1.11,2020-01-02 to 2026-05-20,1657.4,-48.53,1.241,25252.34,-48.53,1.155,0.5,0.0,53,123
"unit=0.50, cap=0.67, anchor=entry, add=10%/20%, sell=recover_to_anchor 5%, max_days=20, trend_sma=200, trend_exp=0.75, dd_guard=none, dd_exp=none",0.5,0.67,entry,10.0,20.0,recover_to_anchor,5.0,20,200,0.75,none,none,2010-06-25 to 2019-12-31,1427.28,-32.88,1.136,2020-01-02 to 2026-05-20,1651.99,-47.27,1.227,27492.24,-47.27,1.159,0.502,0.0,53,123
"unit=0.50, cap=0.67, anchor=entry, add=10%/20%, sell=recover_to_anchor 5%, max_days=20, trend_sma=none, trend_exp=none, dd_guard=0.35, dd_exp=0.5",0.5,0.67,entry,10.0,20.0,recover_to_anchor,5.0,20,none,none,35.0,0.5,2010-06-25 to 2019-12-31,1427.28,-32.88,1.136,2020-01-02 to 2026-05-20,1627.12,-47.4,1.225,27100.58,-47.4,1.159,0.502,0.0,53,123
"unit=0.50, cap=0.67, anchor=entry, add=10%/20%, sell=recover_to_anchor 5%, max_days=20, trend_sma=none, trend_exp=none, dd_guard=0.45, dd_exp=0.5",0.5,0.67,entry,10.0,20.0,recover_to_anchor,5.0,20,none,none,45.0,0.5,2010-06-25 to 2019-12-31,1427.28,-32.88,1.136,2020-01-02 to 2026-05-20,1596.94,-48.12,1.217,26625.31,-48.12,1.155,0.502,0.0,53,123
"unit=0.50, cap=0.67, anchor=entry, add=10%/20%, sell=recover_to_anchor 5%, max_days=20, trend_sma=100, trend_exp=0.5, dd_guard=0.35, dd_exp=0.25",0.5,0.67,entry,10.0,20.0,recover_to_anchor,5.0,20,100,0.5,35.0,0.25,2010-06-25 to 2019-12-31,1280.02,-32.88,1.106,2020-01-02 to 2026-05-20,1160.69,-45.04,1.181,17840.34,-45.04,1.131,0.485,0.0,53,123
"unit=0.50, cap=0.67, anchor=entry, add=15%/30%, sell=extra_profit 10%, max_days=10, trend_sma=none, trend_exp=none, dd_guard=none, dd_exp=none",0.5,0.67,entry,15.0,30.0,extra_profit,10.0,10,none,none,none,none,2010-06-25 to 2019-12-31,1298.31,-32.88,1.109,2020-01-02 to 2026-05-20,1676.71,-47.03,1.244,25518.54,-47.03,1.155,0.5,0.0,20,123
"unit=0.50, cap=0.67, anchor=entry, add=15%/30%, sell=extra_profit 10%, max_days=10, trend_sma=100, trend_exp=0.25, dd_guard=none, dd_exp=none",0.5,0.67,entry,15.0,30.0,extra_profit,10.0,10,100,0.25,none,none,2010-06-25 to 2019-12-31,2905.01,-21.54,1.623,2020-01-02 to 2026-05-20,3689.12,-28.93,1.809,117314.15,-28.93,1.69,0.44,0.0,20,123
"unit=0.50, cap=0.67, anchor=entry, add=15%/30%, sell=extra_profit 10%, max_days=10, trend_sma=100, trend_exp=0.5, dd_guard=none, dd_exp=none",0.5,0.67,entry,15.0,30.0,extra_profit,10.0,10,100,0.5,none,none,2010-06-25 to 2019-12-31,1280.02,-32.88,1.106,2020-01-02 to 2026-05-20,1626.37,-48.53,1.236,24467.21,-48.53,1.15,0.5,0.0,20,123
"unit=0.50, cap=0.67, anchor=entry, add=15%/30%, sell=extra_profit 10%, max_days=10, trend_sma=200, trend_exp=0.5, dd_guard=none, dd_exp=none",0.5,0.67,entry,15.0,30.0,extra_profit,10.0,10,200,0.5,none,none,2010-06-25 to 2019-12-31,1280.02,-32.88,1.106,2020-01-02 to 2026-05-20,1626.37,-48.53,1.236,24467.21,-48.53,1.15,0.5,0.0,20,123
"unit=0.50, cap=0.67, anchor=entry, add=15%/30%, sell=extra_profit 10%, max_days=10, trend_sma=200, trend_exp=0.75, dd_guard=none, dd_exp=none",0.5,0.67,entry,15.0,30.0,extra_profit,10.0,10,200,0.75,none,none,2010-06-25 to 2019-12-31,1298.31,-32.88,1.109,2020-01-02 to 2026-05-20,1676.71,-47.03,1.244,25518.54,-47.03,1.155,0.5,0.0,20,123
"unit=0.50, cap=0.67, anchor=entry, add=15%/30%, sell=extra_profit 10%, max_days=10, trend_sma=none, trend_exp=none, dd_guard=0.35, dd_exp=0.5",0.5,0.67,entry,15.0,30.0,extra_profit,10.0,10,none,none,35.0,0.5,2010-06-25 to 2019-12-31,1298.31,-32.88,1.109,2020-01-02 to 2026-05-20,1686.2,-46.75,1.246,25655.34,-46.75,1.157,0.5,0.0,20,123
"unit=0.50, cap=0.67, anchor=entry, add=15%/30%, sell=extra_profit 10%, max_days=10, trend_sma=none, trend_exp=none, dd_guard=0.45, dd_exp=0.5",0.5,0.67,entry,15.0,30.0,extra_profit,10.0,10,none,none,45.0,0.5,2010-06-25 to 2019-12-31,1298.31,-32.88,1.109,2020-01-02 to 2026-05-20,1676.71,-47.03,1.244,25518.54,-47.03,1.155,0.5,0.0,20,123
"unit=0.50, cap=0.67, anchor=entry, add=15%/30%, sell=extra_profit 10%, max_days=10, trend_sma=100, trend_exp=0.5, dd_guard=0.35, dd_exp=0.25",0.5,0.67,entry,15.0,30.0,extra_profit,10.0,10,100,0.5,35.0,0.25,2010-06-25 to 2019-12-31,1280.02,-32.88,1.106,2020-01-02 to 2026-05-20,1148.77,-45.04,1.178,17670.58,-45.04,1.129,0.485,0.0,20,123
"unit=0.50, cap=0.67, anchor=entry, add=15%/30%, sell=extra_profit 10%, max_days=20, trend_sma=none, trend_exp=none, dd_guard=none, dd_exp=none",0.5,0.67,entry,15.0,30.0,extra_profit,10.0,20,none,none,none,none,2010-06-25 to 2019-12-31,1298.31,-32.88,1.109,2020-01-02 to 2026-05-20,1676.71,-47.03,1.244,25518.54,-47.03,1.155,0.5,0.0,20,123
"unit=0.50, cap=0.67, anchor=entry, add=15%/30%, sell=extra_profit 10%, max_days=20, trend_sma=100, trend_exp=0.25, dd_guard=none, dd_exp=none",0.5,0.67,entry,15.0,30.0,extra_profit,10.0,20,100,0.25,none,none,2010-06-25 to 2019-12-31,2905.01,-21.54,1.623,2020-01-02 to 2026-05-20,3689.12,-28.93,1.809,117314.15,-28.93,1.69,0.44,0.0,20,123
"unit=0.50, cap=0.67, anchor=entry, add=15%/30%, sell=extra_profit 10%, max_days=20, trend_sma=100, trend_exp=0.5, dd_guard=none, dd_exp=none",0.5,0.67,entry,15.0,30.0,extra_profit,10.0,20,100,0.5,none,none,2010-06-25 to 2019-12-31,1280.02,-32.88,1.106,2020-01-02 to 2026-05-20,1626.37,-48.53,1.236,24467.21,-48.53,1.15,0.5,0.0,20,123
"unit=0.50, cap=0.67, anchor=entry, add=15%/30%, sell=extra_profit 10%, max_days=20, trend_sma=200, trend_exp=0.5, dd_guard=none, dd_exp=none",0.5,0.67,entry,15.0,30.0,extra_profit,10.0,20,200,0.5,none,none,2010-06-25 to 2019-12-31,1280.02,-32.88,1.106,2020-01-02 to 2026-05-20,1626.37,-48.53,1.236,24467.21,-48.53,1.15,0.5,0.0,20,123
"unit=0.50, cap=0.67, anchor=entry, add=15%/30%, sell=extra_profit 10%, max_days=20, trend_sma=200, trend_exp=0.75, dd_guard=none, dd_exp=none",0.5,0.67,entry,15.0,30.0,extra_profit,10.0,20,200,0.75,none,none,2010-06-25 to 2019-12-31,1298.31,-32.88,1.109,2020-01-02 to 2026-05-20,1676.71,-47.03,1.244,25518.54,-47.03,1.155,0.5,0.0,20,123
"unit=0.50, cap=0.67, anchor=entry, add=15%/30%, sell=extra_profit 10%, max_days=20, trend_sma=none, trend_exp=none, dd_guard=0.35, dd_exp=0.5",0.5,0.67,entry,15.0,30.0,extra_profit,10.0,20,none,none,35.0,0.5,2010-06-25 to 2019-12-31,1298.31,-32.88,1.109,2020-01-02 to 2026-05-20,1686.2,-46.75,1.246,25655.34,-46.75,1.157,0.5,0.0,20,123
"unit=0.50, cap=0.67, anchor=entry, add=15%/30%, sell=extra_profit 10%, max_days=20, trend_sma=none, trend_exp=none, dd_guard=0.45, dd_exp=0.5",0.5,0.67,entry,15.0,30.0,extra_profit,10.0,20,none,none,45.0,0.5,2010-06-25 to 2019-12-31,1298.31,-32.88,1.109,2020-01-02 to 2026-05-20,1676.71,-47.03,1.244,25518.54,-47.03,1.155,0.5,0.0,20,123
"unit=0.50, cap=0.67, anchor=entry, add=15%/30%, sell=extra_profit 10%, max_days=20, trend_sma=100, trend_exp=0.5, dd_guard=0.35, dd_exp=0.25",0.5,0.67,entry,15.0,30.0,extra_profit,10.0,20,100,0.5,35.0,0.25,2010-06-25 to 2019-12-31,1280.02,-32.88,1.106,2020-01-02 to 2026-05-20,1148.77,-45.04,1.178,17670.58,-45.04,1.129,0.485,0.0,20,123
"unit=0.50, cap=0.67, anchor=entry, add=15%/30%, sell=extra_profit 15%, max_days=10, trend_sma=none, trend_exp=none, dd_guard=none, dd_exp=none",0.5,0.67,entry,15.0,30.0,extra_profit,15.0,10,none,none,none,none,2010-06-25 to 2019-12-31,1303.84,-32.88,1.11,2020-01-02 to 2026-05-20,1647.48,-47.9,1.236,25196.88,-47.9,1.152,0.5,0.0,18,123
"unit=0.50, cap=0.67, anchor=entry, add=15%/30%, sell=extra_profit 15%, max_days=10, trend_sma=100, trend_exp=0.25, dd_guard=none, dd_exp=none",0.5,0.67,entry,15.0,30.0,extra_profit,15.0,10,100,0.25,none,none,2010-06-25 to 2019-12-31,2905.01,-21.54,1.623,2020-01-02 to 2026-05-20,3689.12,-28.93,1.809,117314.15,-28.93,1.69,0.44,0.0,18,123
"unit=0.50, cap=0.67, anchor=entry, add=15%/30%, sell=extra_profit 15%, max_days=10, trend_sma=100, trend_exp=0.5, dd_guard=none, dd_exp=none",0.5,0.67,entry,15.0,30.0,extra_profit,15.0,10,100,0.5,none,none,2010-06-25 to 2019-12-31,1280.02,-32.88,1.106,2020-01-02 to 2026-05-20,1626.37,-48.53,1.236,24467.21,-48.53,1.15,0.5,0.0,18,123
"unit=0.50, cap=0.67, anchor=entry, add=15%/30%, sell=extra_profit 15%, max_days=10, trend_sma=200, trend_exp=0.5, dd_guard=none, dd_exp=none",0.5,0.67,entry,15.0,30.0,extra_profit,15.0,10,200,0.5,none,none,2010-06-25 to 2019-12-31,1280.02,-32.88,1.106,2020-01-02 to 2026-05-20,1626.37,-48.53,1.236,24467.21,-48.53,1.15,0.5,0.0,18,123
"unit=0.50, cap=0.67, anchor=entry, add=15%/30%, sell=extra_profit 15%, max_days=10, trend_sma=200, trend_exp=0.75, dd_guard=none, dd_exp=none",0.5,0.67,entry,15.0,30.0,extra_profit,15.0,10,200,0.75,none,none,2010-06-25 to 2019-12-31,1303.84,-32.88,1.11,2020-01-02 to 2026-05-20,1647.48,-47.9,1.236,25196.88,-47.9,1.152,0.5,0.0,18,123
"unit=0.50, cap=0.67, anchor=entry, add=15%/30%, sell=extra_profit 15%, max_days=10, trend_sma=none, trend_exp=none, dd_guard=0.35, dd_exp=0.5",0.5,0.67,entry,15.0,30.0,extra_profit,15.0,10,none,none,35.0,0.5,2010-06-25 to 2019-12-31,1303.84,-32.88,1.11,2020-01-02 to 2026-05-20,1656.81,-47.63,1.239,25331.97,-47.63,1.154,0.5,0.0,18,123
"unit=0.50, cap=0.67, anchor=entry, add=15%/30%, sell=extra_profit 15%, max_days=10, trend_sma=none, trend_exp=none, dd_guard=0.45, dd_exp=0.5",0.5,0.67,entry,15.0,30.0,extra_profit,15.0,10,none,none,45.0,0.5,2010-06-25 to 2019-12-31,1303.84,-32.88,1.11,2020-01-02 to 2026-05-20,1647.48,-47.9,1.236,25196.88,-47.9,1.152,0.5,0.0,18,123
"unit=0.50, cap=0.67, anchor=entry, add=15%/30%, sell=extra_profit 15%, max_days=10, trend_sma=100, trend_exp=0.5, dd_guard=0.35, dd_exp=0.25",0.5,0.67,entry,15.0,30.0,extra_profit,15.0,10,100,0.5,35.0,0.25,2010-06-25 to 2019-12-31,1280.02,-32.88,1.106,2020-01-02 to 2026-05-20,1148.77,-45.04,1.178,17670.58,-45.04,1.129,0.485,0.0,18,123
"unit=0.50, cap=0.67, anchor=entry, add=15%/30%, sell=extra_profit 15%, max_days=20, trend_sma=none, trend_exp=none, dd_guard=none, dd_exp=none",0.5,0.67,entry,15.0,30.0,extra_profit,15.0,20,none,none,none,none,2010-06-25 to 2019-12-31,1303.84,-32.88,1.11,2020-01-02 to 2026-05-20,1647.48,-47.9,1.236,25196.88,-47.9,1.152,0.5,0.0,18,123
"unit=0.50, cap=0.67, anchor=entry, add=15%/30%, sell=extra_profit 15%, max_days=20, trend_sma=100, trend_exp=0.25, dd_guard=none, dd_exp=none",0.5,0.67,entry,15.0,30.0,extra_profit,15.0,20,100,0.25,none,none,2010-06-25 to 2019-12-31,2905.01,-21.54,1.623,2020-01-02 to 2026-05-20,3689.12,-28.93,1.809,117314.15,-28.93,1.69,0.44,0.0,18,123
"unit=0.50, cap=0.67, anchor=entry, add=15%/30%, sell=extra_profit 15%, max_days=20, trend_sma=100, trend_exp=0.5, dd_guard=none, dd_exp=none",0.5,0.67,entry,15.0,30.0,extra_profit,15.0,20,100,0.5,none,none,2010-06-25 to 2019-12-31,1280.02,-32.88,1.106,2020-01-02 to 2026-05-20,1626.37,-48.53,1.236,24467.21,-48.53,1.15,0.5,0.0,18,123
"unit=0.50, cap=0.67, anchor=entry, add=15%/30%, sell=extra_profit 15%, max_days=20, trend_sma=200, trend_exp=0.5, dd_guard=none, dd_exp=none",0.5,0.67,entry,15.0,30.0,extra_profit,15.0,20,200,0.5,none,none,2010-06-25 to 2019-12-31,1280.02,-32.88,1.106,2020-01-02 to 2026-05-20,1626.37,-48.53,1.236,24467.21,-48.53,1.15,0.5,0.0,18,123
"unit=0.50, cap=0.67, anchor=entry, add=15%/30%, sell=extra_profit 15%, max_days=20, trend_sma=200, trend_exp=0.75, dd_guard=none, dd_exp=none",0.5,0.67,entry,15.0,30.0,extra_profit,15.0,20,200,0.75,none,none,2010-06-25 to 2019-12-31,1303.84,-32.88,1.11,2020-01-02 to 2026-05-20,1647.48,-47.9,1.236,25196.88,-47.9,1.152,0.5,0.0,18,123
"unit=0.50, cap=0.67, anchor=entry, add=15%/30%, sell=extra_profit 15%, max_days=20, trend_sma=none, trend_exp=none, dd_guard=0.35, dd_exp=0.5",0.5,0.67,entry,15.0,30.0,extra_profit,15.0,20,none,none,35.0,0.5,2010-06-25 to 2019-12-31,1303.84,-32.88,1.11,2020-01-02 to 2026-05-20,1656.81,-47.63,1.239,25331.97,-47.63,1.154,0.5,0.0,18,123
"unit=0.50, cap=0.67, anchor=entry, add=15%/30%, sell=extra_profit 15%, max_days=20, trend_sma=none, trend_exp=none, dd_guard=0.45, dd_exp=0.5",0.5,0.67,entry,15.0,30.0,extra_profit,15.0,20,none,none,45.0,0.5,2010-06-25 to 2019-12-31,1303.84,-32.88,1.11,2020-01-02 to 2026-05-20,1647.48,-47.9,1.236,25196.88,-47.9,1.152,0.5,0.0,18,123
"unit=0.50, cap=0.67, anchor=entry, add=15%/30%, sell=extra_profit 15%, max_days=20, trend_sma=100, trend_exp=0.5, dd_guard=0.35, dd_exp=0.25",0.5,0.67,entry,15.0,30.0,extra_profit,15.0,20,100,0.5,35.0,0.25,2010-06-25 to 2019-12-31,1280.02,-32.88,1.106,2020-01-02 to 2026-05-20,1148.77,-45.04,1.178,17670.58,-45.04,1.129,0.485,0.0,18,123
"unit=0.50, cap=0.67, anchor=entry, add=15%/30%, sell=rebound_from_low 5%, max_days=10, trend_sma=none, trend_exp=none, dd_guard=none, dd_exp=none",0.5,0.67,entry,15.0,30.0,rebound_from_low,5.0,10,none,none,none,none,2010-06-25 to 2019-12-31,1298.31,-32.88,1.109,2020-01-02 to 2026-05-20,1703.73,-46.23,1.249,25908.23,-46.23,1.158,0.5,0.0,22,123
"unit=0.50, cap=0.67, anchor=entry, add=15%/30%, sell=rebound_from_low 5%, max_days=10, trend_sma=100, trend_exp=0.25, dd_guard=none, dd_exp=none",0.5,0.67,entry,15.0,30.0,rebound_from_low,5.0,10,100,0.25,none,none,2010-06-25 to 2019-12-31,2905.01,-21.54,1.623,2020-01-02 to 2026-05-20,3689.12,-28.93,1.809,117314.15,-28.93,1.69,0.44,0.0,22,123
"unit=0.50, cap=0.67, anchor=entry, add=15%/30%, sell=rebound_from_low 5%, max_days=10, trend_sma=100, trend_exp=0.5, dd_guard=none, dd_exp=none",0.5,0.67,entry,15.0,30.0,rebound_from_low,5.0,10,100,0.5,none,none,2010-06-25 to 2019-12-31,1280.02,-32.88,1.106,2020-01-02 to 2026-05-20,1626.37,-48.53,1.236,24467.21,-48.53,1.15,0.5,0.0,22,123
"unit=0.50, cap=0.67, anchor=entry, add=15%/30%, sell=rebound_from_low 5%, max_days=10, trend_sma=200, trend_exp=0.5, dd_guard=none, dd_exp=none",0.5,0.67,entry,15.0,30.0,rebound_from_low,5.0,10,200,0.5,none,none,2010-06-25 to 2019-12-31,1280.02,-32.88,1.106,2020-01-02 to 2026-05-20,1626.37,-48.53,1.236,24467.21,-48.53,1.15,0.5,0.0,22,123
