date,base_rotation,soxl_only,soxl_buy_hold,tqqq_buy_hold,best_drawdown,best_return
2025-05-21,1145.3926586000184,68.49659021740285,32.83506175880167,154.06718411670522,26.37495589303277,1571.5072987340839
2025-05-22,1151.293179933203,68.49659021740285,31.88864019503862,154.86086539255297,26.420246321353506,1587.69862181136
2025-05-23,1118.0811819585372,68.49659021740285,30.382088867381203,150.39350743593687,26.16619413555073,1496.0965299093118
2025-05-27,1195.9694623982286,68.49659021740285,33.39519152269603,160.87028843582803,26.77379140733132,1704.5389572300494
2025-05-28,1180.6277960782477,68.49659021740285,32.912323076146414,158.80667530557923,26.659310311818544,1660.8086948553755
2025-05-29,1186.3599383234275,68.49659021740285,33.22136095209787,159.57770784890872,26.702453470245196,1676.9349633447905
2025-05-30,1180.1218816799812,68.49659021740285,31.231937481177084,158.7386245754128,26.65565358741586,1659.3005478665857
2025-06-02,1207.2648497110822,68.49659021740285,32.64191585886732,162.389635101561,26.860013841073197,1735.6284637611395
2025-06-03,1235.4191284492142,68.49659021740285,35.34597694151695,166.17667739963423,27.068812078061164,1816.5806550988752
2025-06-04,1245.3657992671508,68.49659021740285,36.871843598510544,167.51460771789587,27.14145896714511,1845.8325335298384
2025-06-05,1216.3685889099925,68.49659021740285,36.33103286066612,163.61418238041583,26.930803316383432,1759.8750938759524
2025-06-06,1251.0979415123309,68.49659021740285,37.04567416910872,168.28564026122535,27.187109771725513,1860.3698340863375
2025-06-09,1256.66131610238,68.49659021740285,39.74974264518583,169.03397180573077,27.227408262265236,1876.9151962352653
2025-06-10,1280.938213010891,68.49659021740285,42.279969460523546,172.2994660602142,27.402739773627708,1949.4338233962355
2025-06-11,1267.7881948048537,68.49659021740285,41.79710101397392,170.53065231684351,27.30896826478147,1909.4083326914663
2025-06-12,1276.0490023847374,68.49659021740285,41.893677660654845,171.64181655629153,27.36828355369366,1934.2918301140335
2025-06-13,1227.8326143556017,68.49659021740285,38.706748131455605,165.1562126228709,27.023572865229493,1788.1143614815371
2025-06-16,1277.9035037555457,68.49659021740285,42.29928848657348,171.89126621182731,27.39091333505776,1933.952983101801
2025-06-17,1240.1395714202372,68.49659021740285,41.37217855543286,166.8116259047328,27.121097555963775,1819.649887513044
2025-06-18,1238.4537081821843,68.49659021740285,41.73916241939287,166.58485982591918,27.108809842119456,1814.7033317030948
2025-06-20,1221.4263081465265,68.49659021740285,40.96656772951423,164.29449803895866,26.98456901913682,1764.802158605524
2025-06-23,1259.3587490922148,69.6914851959695,41.68121273467057,169.39680450067337,27.263912976166285,1874.4174319884846
2025-06-24,1316.6788763202608,77.58977444323196,46.405036217975336,177.10695571294883,27.677555896406844,2045.0472680641751
2025-06-25,1326.7888748535618,79.63075487659654,47.62570958131597,178.46685530175318,27.748394843842927,2076.4522800823456
2025-06-26,1363.1368685811265,81.6393471345221,48.8270121646142,183.356037190471,28.001788206029836,2190.2230176616013
2025-06-27,1376.4925683192805,81.34777320322759,48.65262708695376,185.15251723171784,28.093240774217534,2233.142030917868
2025-06-30,1403.2042268403386,81.34777320322759,48.65262708695376,188.74551215841532,28.27496190183028,2276.4772685188905
2025-07-01,1367.5324694346757,80.05190623344504,47.87759256600107,183.94729106391128,28.03536323607094,2218.6054752981936
2025-07-02,1394.7513375777542,84.39304667508017,50.47394989358663,187.6085109417946,28.22136423692823,2262.7635804140205
2025-07-03,1433.804276592926,85.62411875113624,51.21023176431324,192.86153600736736,28.48476387059348,2326.1210169803458
2025-07-07,1401.851754196535,80.89422130904107,48.38136592879875,188.5635905699879,28.273168264324305,2274.2830952324794
