date,New cash balanced,Cash + deep DCA,DCA advantage growth
2023-12-04,326.98181183496524,174.4312486886399,0.5334585667311645
2023-12-05,329.34023738354983,175.68937100153,0.5334585667311645
2023-12-06,323.4822655983645,172.56438576905344,0.5334585667311647
2023-12-07,337.0240619750252,179.78837305511212,0.5334585667311645
2023-12-08,341.0562108066525,181.9393573916788,0.5334585667311648
2023-12-11,349.72902656289654,186.56596117972396,0.5334586122669782
2023-12-12,358.1736480342696,191.0708009212341,0.5334585667311647
2023-12-13,370.80251800778524,197.80781164713144,0.5334586526269984
2023-12-14,370.19397006206367,197.4831287566324,0.5334585237126472
2023-12-15,374.6064725545415,199.8370160119674,0.533458524219364
2023-12-18,382.44248637472873,204.0172365637615,0.5334586083719245
2023-12-19,388.1482390784701,207.0610192232218,0.533458607759808
2023-12-20,370.9021664278402,197.8609221748838,0.5334585237947863
2023-12-21,383.2044176584497,204.42369533432293,0.5334586082891296
2023-12-22,384.7326685775238,205.238937954022,0.5334585667311645
2023-12-26,391.76250936488225,208.989098595186,0.5334586480314184
2023-12-27,393.82563168662955,210.08965702154492,0.5334585667311647
2023-12-28,392.8322521702287,209.55974613370137,0.533458607270595
2023-12-29,387.40708529635424,206.6656284636912,0.5334585667311648
2024-01-02,367.76927144801414,184.55112616629847,0.5018122515773742
2024-01-03,344.2918659455967,172.769851782481,0.5018121799304467
2024-01-04,335.50418606134656,168.36008665804988,0.5018121789612051
2024-01-05,340.0948014832633,170.66370081963498,0.5018121420125078
2024-01-08,372.88444376148306,187.1179948653083,0.5018122852692644
2024-01-09,372.75328549703517,187.05213982470684,0.5018121827559173
2024-01-10,369.47432888583705,185.40670659802456,0.5018121479701311
2024-01-11,373.2779439435733,187.31541984289788,0.5018121828039577
2024-01-12,368.55622103470165,184.9460143426272,0.501812216935048
2024-01-16,382.8525480257645,192.12007314365763,0.5018121836575283
2024-01-17,372.88444376148306,187.11799486530836,0.5018122852692646
2024-01-18,409.08430247033476,205.2835007359664,0.501812216935048
2024-01-19,457.21953785520077,229.4383499171364,0.501812216935048
2024-01-22,462.46596998810367,232.07104817598133,0.5018121618374451
2024-01-23,471.1223646641734,236.414958259811,0.5018122169350481
2024-01-24,490.7962566638406,246.2875321391384,0.5018121650178503
2024-01-25,486.86140717541696,244.31302755557945,0.5018122692718445
2024-01-26,446.07103459963446,223.84392026371947,0.5018122740577132
2024-01-29,459.58048817024934,230.62310362880447,0.5018122169350481
2024-01-30,439.77543790613424,220.6846874492588,0.5018122169350481
2024-01-31,421.01972992384214,211.27284404647835,0.501812216935048
2024-02-01,425.6102945682658,213.57644546768023,0.501812216935048
2024-02-02,441.3494386344953,221.47451476344867,0.5018121592012794
2024-02-05,460.36738697944384,231.01795358398357,0.5018121615862831
2024-02-06,443.7102366170649,222.65921751358405,0.5018122169350481
2024-02-07,463.7774510775967,232.72921637050092,0.5018122718768445
2024-02-08,487.25493274625364,244.51047801393528,0.5018122169350481
2024-02-09,515.7163776864385,258.7928042773105,0.5018122663435357
2024-02-12,513.4866364133309,257.6738928658608,0.5018122665580849
2024-02-13,483.189026548368,242.47015661092436,0.5018122169350481
2024-02-14,513.093161619987,257.4764169267385,0.501812216935048
2024-02-15,512.9620541330321,257.4106765495856,0.5018123162826162
2024-02-16,502.7317602835872,252.27691367079964,0.5018121662504317
2024-02-20,477.6803794415552,239.70582471317545,0.5018121635923373
2024-02-21,474.0078972595205,237.86292828775407,0.5018121631790525
2024-02-22,543.2596639979947,272.6143618429893,0.5018122638385234
2024-02-23,526.8648301645115,264.38723393072746,0.5018122652980529
2024-02-26,540.5053912220814,271.2322341152644,0.5018122640775312
2024-02-27,539.1939101325883,270.57404043997843,0.5018121224207522
2024-02-28,522.0120759349246,261.9520116110048,0.5018121681224487
2024-02-29,561.8842391045855,281.960401166701,0.5018122622838308
2024-03-01,633.8905325064383,318.0940134111938,0.5018122169350479
