date,equity,units,exposure,allocation
2020-10-29,36076.10447685205,1.0,0.67,SOXL
2020-10-30,35574.24476785017,1.0,0.2,TQQQ
2020-11-02,35576.66902391254,1.0,0.2,TQQQ
2020-11-03,36994.82383534661,1.0,0.67,SOXL
2020-11-04,39592.69145259146,1.0,0.67,SOXL
2020-11-05,43091.11635091125,1.0,0.67,SOXL
2020-11-06,44576.226863309785,1.0,0.67,SOXL
2020-11-09,43435.45895277393,1.0,0.67,SOXL
2020-11-10,40818.33737280347,2.0,0.67,SOXL
2020-11-11,46778.28518817862,1.0,1.34,SOXL
2020-11-12,45565.16794607513,1.0,0.67,SOXL
2020-11-13,46697.855836454444,1.0,0.67,SOXL
2020-11-16,49005.29129156217,1.0,0.67,SOXL
2020-11-17,48205.45568870694,1.0,0.67,SOXL
2020-11-18,47520.177687388205,1.0,0.67,SOXL
2020-11-19,48997.96813588694,1.0,0.67,SOXL
2020-11-20,48465.028058021315,1.0,0.67,SOXL
2020-11-23,49934.533314004686,1.0,0.67,SOXL
2020-11-24,50475.16867508519,1.0,0.67,SOXL
2020-11-25,50113.388172536346,1.0,0.67,SOXL
2020-11-27,51269.15781051001,1.0,0.67,SOXL
2020-11-30,52560.61533598161,1.0,0.67,SOXL
2020-12-01,54429.08306503298,1.0,0.67,SOXL
2020-12-02,54706.32235364163,1.0,0.67,SOXL
2020-12-03,54761.625626812434,1.0,0.67,SOXL
2020-12-04,57815.67763187321,1.0,0.67,SOXL
2020-12-07,58322.14010506085,1.0,0.67,SOXL
2020-12-08,58814.892562266,1.0,0.67,SOXL
2020-12-09,55444.75423446454,2.0,0.67,SOXL
2020-12-10,55300.69642879508,2.0,1.34,SOXL
2020-12-11,52743.388069798864,2.0,1.34,SOXL
2020-12-14,55405.132399694914,2.0,1.34,SOXL
2020-12-15,58501.124179594626,1.0,1.34,SOXL
2020-12-16,58414.43381441213,1.0,0.67,SOXL
2020-12-17,58624.01908129921,1.0,0.67,SOXL
2020-12-18,58111.25496906635,1.0,0.67,SOXL
2020-12-21,57344.774948979124,1.0,0.67,SOXL
2020-12-22,57202.67532743371,1.0,0.67,SOXL
2020-12-23,56406.650477872114,2.0,0.67,SOXL
2020-12-24,58588.538715490766,2.0,1.34,SOXL
2020-12-28,58141.99251253537,2.0,1.34,SOXL
2020-12-29,57543.04716777244,2.0,1.34,SOXL
2020-12-30,61529.51893930402,1.0,1.34,SOXL
2020-12-31,61968.04819623347,1.0,0.67,SOXL
2021-01-04,61394.85865074399,1.0,0.67,SOXL
2021-01-05,63777.77846597255,1.0,0.67,SOXL
2021-01-06,63463.452403745,1.0,0.67,SOXL
2021-01-07,68149.32255163381,1.0,0.67,SOXL
