is_rank,profile_pair,date,action,symbol,fraction,price,remaining_before,r_multiple,reason
3,risk_first_trend_runner__time_and_volatility_failure,2020-01-02,scanner_exit,SOXL,0.333333,18.842726,0.333333,3.8056,target changed to TQQQ
3,risk_first_trend_runner__time_and_volatility_failure,2020-01-02,entry,TQQQ,1.0,10.84549,1.0,0.0,scanner target TQQQ
3,risk_first_trend_runner__time_and_volatility_failure,2020-01-22,scale_out,TQQQ,0.333333,12.002389,1.0,1.0667,recover risk
3,risk_first_trend_runner__time_and_volatility_failure,2020-01-27,stop_exit,TQQQ,0.666667,10.84549,0.666667,0.0,active stop breached
3,risk_first_trend_runner__time_and_volatility_failure,2020-01-27,entry,TQQQ,1.0,11.069946,1.0,0.0,scanner target TQQQ
3,risk_first_trend_runner__time_and_volatility_failure,2020-02-04,scale_out,TQQQ,0.333333,12.491892,1.0,1.2845,recover risk
3,risk_first_trend_runner__time_and_volatility_failure,2020-02-12,scale_out,TQQQ,0.333333,13.635664,0.666667,2.3177,lock profit
3,risk_first_trend_runner__time_and_volatility_failure,2020-02-24,stop_exit,TQQQ,0.333333,12.598407,0.333333,1.3807,active stop breached
3,risk_first_trend_runner__time_and_volatility_failure,2020-02-24,entry,TQQQ,1.0,11.423344,1.0,0.0,scanner target TQQQ
3,risk_first_trend_runner__time_and_volatility_failure,2020-02-27,stop_exit,TQQQ,1.0,10.183552,1.0,-1.0,active stop breached
3,risk_first_trend_runner__time_and_volatility_failure,2020-02-27,entry,TQQQ,1.0,9.052236,1.0,0.0,scanner target TQQQ
3,risk_first_trend_runner__time_and_volatility_failure,2020-03-04,scale_out,TQQQ,0.333333,10.612677,1.0,1.0202,recover risk
3,risk_first_trend_runner__time_and_volatility_failure,2020-03-06,stop_exit,TQQQ,0.666667,9.052236,0.666667,0.0,active stop breached
3,risk_first_trend_runner__time_and_volatility_failure,2020-03-06,entry,TQQQ,1.0,9.174012,1.0,0.0,scanner target TQQQ
3,risk_first_trend_runner__time_and_volatility_failure,2020-03-09,scanner_exit,TQQQ,1.0,7.310318,1.0,-0.8079,target changed to CASH
3,risk_first_trend_runner__time_and_volatility_failure,2020-04-14,entry,TQQQ,1.0,7.630286,1.0,0.0,scanner target TQQQ
3,risk_first_trend_runner__time_and_volatility_failure,2020-05-11,scale_out,TQQQ,0.333333,9.15133,1.0,1.1394,recover risk
3,risk_first_trend_runner__time_and_volatility_failure,2020-05-13,time_exit,TQQQ,0.666667,8.280969,0.666667,0.4874,Time And Volatility Failure
3,risk_first_trend_runner__time_and_volatility_failure,2020-05-13,entry,TQQQ,1.0,8.280969,1.0,0.0,scanner target TQQQ
3,risk_first_trend_runner__time_and_volatility_failure,2020-05-20,scale_out,TQQQ,0.333333,9.670679,1.0,1.228,recover risk
3,risk_first_trend_runner__time_and_volatility_failure,2020-06-05,scale_out,TQQQ,0.333333,10.732067,0.666667,2.1659,lock profit
3,risk_first_trend_runner__time_and_volatility_failure,2020-06-11,stop_exit,TQQQ,0.333333,10.075588,0.333333,1.5858,active stop breached
3,risk_first_trend_runner__time_and_volatility_failure,2020-06-11,entry,TQQQ,1.0,9.909464,1.0,0.0,scanner target TQQQ
3,risk_first_trend_runner__time_and_volatility_failure,2020-06-17,scale_out,TQQQ,0.333333,11.142775,1.0,1.0199,recover risk
3,risk_first_trend_runner__time_and_volatility_failure,2020-07-01,scanner_exit,TQQQ,0.666667,12.075217,0.666667,1.791,target changed to SOXL
3,risk_first_trend_runner__time_and_volatility_failure,2020-07-01,entry,SOXL,1.0,11.657977,1.0,0.0,scanner target SOXL
3,risk_first_trend_runner__time_and_volatility_failure,2020-07-09,scale_out,SOXL,0.333333,13.619938,1.0,1.157,recover risk
3,risk_first_trend_runner__time_and_volatility_failure,2020-08-03,scanner_exit,SOXL,0.666667,15.51402,0.666667,2.2739,target changed to TQQQ
3,risk_first_trend_runner__time_and_volatility_failure,2020-08-03,entry,TQQQ,1.0,14.784203,1.0,0.0,scanner target TQQQ
3,risk_first_trend_runner__time_and_volatility_failure,2020-08-20,scale_out,TQQQ,0.333333,16.527313,1.0,1.0712,recover risk
3,risk_first_trend_runner__time_and_volatility_failure,2020-08-26,scale_out,TQQQ,0.333333,18.712172,0.666667,2.4138,lock profit
3,risk_first_trend_runner__time_and_volatility_failure,2020-09-01,scanner_exit,TQQQ,0.333333,20.26545,0.333333,3.3683,target changed to SOXL
3,risk_first_trend_runner__time_and_volatility_failure,2020-09-01,entry,SOXL,1.0,18.238783,1.0,0.0,scanner target SOXL
3,risk_first_trend_runner__time_and_volatility_failure,2020-09-03,stop_exit,SOXL,1.0,16.414905,1.0,-1.0,active stop breached
3,risk_first_trend_runner__time_and_volatility_failure,2020-09-03,entry,SOXL,1.0,16.48304,1.0,0.0,scanner target SOXL
3,risk_first_trend_runner__time_and_volatility_failure,2020-09-04,stop_exit,SOXL,1.0,14.394193,1.0,-1.0,active stop breached
3,risk_first_trend_runner__time_and_volatility_failure,2020-09-04,entry,SOXL,1.0,16.026005,1.0,0.0,scanner target SOXL
3,risk_first_trend_runner__time_and_volatility_failure,2020-09-21,stop_exit,SOXL,1.0,13.678857,1.0,-1.0,active stop breached
3,risk_first_trend_runner__time_and_volatility_failure,2020-09-21,entry,SOXL,1.0,14.55405,1.0,0.0,scanner target SOXL
3,risk_first_trend_runner__time_and_volatility_failure,2020-10-01,scanner_exit,SOXL,1.0,17.383541,1.0,0.8531,target changed to TQQQ
3,risk_first_trend_runner__time_and_volatility_failure,2020-10-01,entry,TQQQ,1.0,16.360167,1.0,0.0,scanner target TQQQ
3,risk_first_trend_runner__time_and_volatility_failure,2020-10-30,stop_exit,TQQQ,1.0,14.221871,1.0,-1.0,active stop breached
3,risk_first_trend_runner__time_and_volatility_failure,2020-10-30,entry,TQQQ,1.0,14.022487,1.0,0.0,scanner target TQQQ
3,risk_first_trend_runner__time_and_volatility_failure,2020-11-02,scanner_exit,TQQQ,1.0,14.027262,1.0,0.0022,target changed to SOXL
3,risk_first_trend_runner__time_and_volatility_failure,2020-11-02,entry,SOXL,1.0,16.352459,1.0,0.0,scanner target SOXL
3,risk_first_trend_runner__time_and_volatility_failure,2020-11-04,scale_out,SOXL,0.333333,19.141222,1.0,1.1979,recover risk
3,risk_first_trend_runner__time_and_volatility_failure,2020-11-05,scale_out,SOXL,0.333333,21.665583,0.666667,2.2822,lock profit
3,risk_first_trend_runner__time_and_volatility_failure,2020-12-11,stop_exit,SOXL,0.333333,26.955765,0.333333,4.5546,active stop breached
3,risk_first_trend_runner__time_and_volatility_failure,2020-12-11,entry,SOXL,1.0,27.309048,1.0,0.0,scanner target SOXL
3,risk_first_trend_runner__time_and_volatility_failure,2021-01-05,scale_out,SOXL,0.333333,31.465427,1.0,1.3291,recover risk
3,risk_first_trend_runner__time_and_volatility_failure,2021-01-07,scale_out,SOXL,0.333333,34.676044,0.666667,2.3558,lock profit
3,risk_first_trend_runner__time_and_volatility_failure,2021-01-27,stop_exit,SOXL,0.333333,33.675086,0.333333,2.0357,active stop breached
3,risk_first_trend_runner__time_and_volatility_failure,2021-01-27,entry,SOXL,1.0,32.142338,1.0,0.0,scanner target SOXL
3,risk_first_trend_runner__time_and_volatility_failure,2021-02-08,scale_out,SOXL,0.333333,38.920437,1.0,1.1081,recover risk
3,risk_first_trend_runner__time_and_volatility_failure,2021-02-12,scale_out,SOXL,0.333333,44.388691,0.666667,2.0021,lock profit
3,risk_first_trend_runner__time_and_volatility_failure,2021-02-23,stop_exit,SOXL,0.333333,38.259145,0.333333,1.0,active stop breached
3,risk_first_trend_runner__time_and_volatility_failure,2021-02-23,entry,SOXL,1.0,38.770447,1.0,0.0,scanner target SOXL
3,risk_first_trend_runner__time_and_volatility_failure,2021-03-04,stop_exit,SOXL,1.0,32.290387,1.0,-1.0,active stop breached
3,risk_first_trend_runner__time_and_volatility_failure,2021-03-04,entry,SOXL,1.0,29.073952,1.0,0.0,scanner target SOXL
3,risk_first_trend_runner__time_and_volatility_failure,2021-04-01,scanner_exit,SOXL,1.0,41.146091,1.0,1.3463,target changed to TQQQ
3,risk_first_trend_runner__time_and_volatility_failure,2021-04-01,entry,TQQQ,1.0,22.899218,1.0,0.0,scanner target TQQQ
3,risk_first_trend_runner__time_and_volatility_failure,2021-04-09,scale_out,TQQQ,0.333333,25.614172,1.0,1.0919,recover risk
3,risk_first_trend_runner__time_and_volatility_failure,2021-05-04,time_exit,TQQQ,0.666667,23.954634,0.666667,0.4245,Time And Volatility Failure
3,risk_first_trend_runner__time_and_volatility_failure,2021-05-04,entry,TQQQ,1.0,23.954634,1.0,0.0,scanner target TQQQ
3,risk_first_trend_runner__time_and_volatility_failure,2021-05-11,stop_exit,TQQQ,1.0,21.55917,1.0,-1.0,active stop breached
3,risk_first_trend_runner__time_and_volatility_failure,2021-05-11,entry,TQQQ,1.0,22.808481,1.0,0.0,scanner target TQQQ
3,risk_first_trend_runner__time_and_volatility_failure,2021-06-10,scale_out,TQQQ,0.333333,25.874449,1.0,1.2912,recover risk
3,risk_first_trend_runner__time_and_volatility_failure,2021-06-22,scale_out,TQQQ,0.333333,27.59129,0.666667,2.0142,lock profit
3,risk_first_trend_runner__time_and_volatility_failure,2021-07-19,stop_exit,TQQQ,0.333333,28.793383,0.333333,2.5205,active stop breached
3,risk_first_trend_runner__time_and_volatility_failure,2021-07-19,entry,TQQQ,1.0,29.255602,1.0,0.0,scanner target TQQQ
3,risk_first_trend_runner__time_and_volatility_failure,2021-07-23,scale_out,TQQQ,0.333333,32.608101,1.0,1.1459,recover risk
3,risk_first_trend_runner__time_and_volatility_failure,2021-08-30,scale_out,TQQQ,0.333333,35.795849,0.666667,2.2356,lock profit
3,risk_first_trend_runner__time_and_volatility_failure,2021-09-20,stop_exit,TQQQ,0.333333,33.652952,0.333333,1.5031,active stop breached
3,risk_first_trend_runner__time_and_volatility_failure,2021-09-20,entry,TQQQ,1.0,31.875038,1.0,0.0,scanner target TQQQ
3,risk_first_trend_runner__time_and_volatility_failure,2021-10-04,stop_exit,TQQQ,1.0,28.687534,1.0,-1.0,active stop breached
3,risk_first_trend_runner__time_and_volatility_failure,2021-10-04,entry,TQQQ,1.0,28.424637,1.0,0.0,scanner target TQQQ
3,risk_first_trend_runner__time_and_volatility_failure,2021-10-14,scale_out,TQQQ,0.333333,31.815351,1.0,1.0265,recover risk
3,risk_first_trend_runner__time_and_volatility_failure,2021-10-26,scale_out,TQQQ,0.333333,35.072338,0.666667,2.0126,lock profit
3,risk_first_trend_runner__time_and_volatility_failure,2021-11-26,stop_exit,TQQQ,0.333333,38.327277,0.333333,2.998,active stop breached
3,risk_first_trend_runner__time_and_volatility_failure,2021-11-26,entry,TQQQ,1.0,38.405735,1.0,0.0,scanner target TQQQ
3,risk_first_trend_runner__time_and_volatility_failure,2021-12-01,scanner_exit,TQQQ,1.0,37.035126,1.0,-0.3569,target changed to SOXL
3,risk_first_trend_runner__time_and_volatility_failure,2021-12-01,entry,SOXL,1.0,61.277695,1.0,0.0,scanner target SOXL
3,risk_first_trend_runner__time_and_volatility_failure,2021-12-31,time_exit,SOXL,1.0,65.999229,1.0,0.4748,Time And Volatility Failure
3,risk_first_trend_runner__time_and_volatility_failure,2021-12-31,entry,SOXL,1.0,65.999229,1.0,0.0,scanner target SOXL
3,risk_first_trend_runner__time_and_volatility_failure,2022-01-10,stop_exit,SOXL,1.0,56.183358,1.0,-1.0,active stop breached
3,risk_first_trend_runner__time_and_volatility_failure,2022-01-10,entry,SOXL,1.0,58.226036,1.0,0.0,scanner target SOXL
3,risk_first_trend_runner__time_and_volatility_failure,2022-01-20,stop_exit,SOXL,1.0,48.597395,1.0,-1.0,active stop breached
3,risk_first_trend_runner__time_and_volatility_failure,2022-08-12,entry,TQQQ,1.0,18.137896,1.0,0.0,scanner target TQQQ
3,risk_first_trend_runner__time_and_volatility_failure,2022-08-19,scanner_exit,TQQQ,1.0,16.881908,1.0,-0.5724,target changed to CASH
3,risk_first_trend_runner__time_and_volatility_failure,2023-01-23,entry,SOXL,1.0,14.423315,1.0,0.0,scanner target SOXL
3,risk_first_trend_runner__time_and_volatility_failure,2023-02-02,scale_out,SOXL,0.333333,17.534992,1.0,1.4751,recover risk
3,risk_first_trend_runner__time_and_volatility_failure,2023-02-21,stop_exit,SOXL,0.666667,14.423315,0.666667,0.0,active stop breached
3,risk_first_trend_runner__time_and_volatility_failure,2023-02-21,entry,SOXL,1.0,13.709,1.0,0.0,scanner target SOXL
3,risk_first_trend_runner__time_and_volatility_failure,2023-03-23,scale_out,SOXL,0.333333,17.14003,1.0,1.1496,recover risk
3,risk_first_trend_runner__time_and_volatility_failure,2023-04-03,scanner_exit,SOXL,0.666667,17.453625,0.666667,1.2547,target changed to TQQQ
3,risk_first_trend_runner__time_and_volatility_failure,2023-04-03,entry,TQQQ,1.0,13.548535,1.0,0.0,scanner target TQQQ
3,risk_first_trend_runner__time_and_volatility_failure,2023-04-25,stop_exit,TQQQ,1.0,12.193682,1.0,-1.0,active stop breached
3,risk_first_trend_runner__time_and_volatility_failure,2023-04-25,entry,TQQQ,1.0,12.167609,1.0,0.0,scanner target TQQQ
3,risk_first_trend_runner__time_and_volatility_failure,2023-04-28,scale_out,TQQQ,0.333333,13.640277,1.0,1.2103,recover risk
3,risk_first_trend_runner__time_and_volatility_failure,2023-05-17,scale_out,TQQQ,0.333333,14.644588,0.666667,2.0357,lock profit
3,risk_first_trend_runner__time_and_volatility_failure,2023-08-02,stop_exit,TQQQ,0.333333,20.139016,0.333333,6.5513,active stop breached
3,risk_first_trend_runner__time_and_volatility_failure,2023-08-02,entry,TQQQ,1.0,20.353174,1.0,0.0,scanner target TQQQ
3,risk_first_trend_runner__time_and_volatility_failure,2023-08-17,stop_exit,TQQQ,1.0,18.317857,1.0,-1.0,active stop breached
3,risk_first_trend_runner__time_and_volatility_failure,2023-08-17,entry,TQQQ,1.0,17.713364,1.0,0.0,scanner target TQQQ
3,risk_first_trend_runner__time_and_volatility_failure,2023-08-29,scale_out,TQQQ,0.333333,20.03833,1.0,1.3125,recover risk
3,risk_first_trend_runner__time_and_volatility_failure,2023-09-20,time_exit,TQQQ,0.666667,18.349327,0.666667,0.359,Time And Volatility Failure
3,risk_first_trend_runner__time_and_volatility_failure,2023-09-20,entry,TQQQ,1.0,18.349327,1.0,0.0,scanner target TQQQ
3,risk_first_trend_runner__time_and_volatility_failure,2023-09-27,stop_exit,TQQQ,1.0,16.514394,1.0,-1.0,active stop breached
3,risk_first_trend_runner__time_and_volatility_failure,2023-09-27,entry,TQQQ,1.0,16.8668,1.0,0.0,scanner target TQQQ
3,risk_first_trend_runner__time_and_volatility_failure,2023-10-10,scale_out,TQQQ,0.333333,18.723606,1.0,1.1009,recover risk
3,risk_first_trend_runner__time_and_volatility_failure,2023-10-20,stop_exit,TQQQ,0.666667,16.8668,0.666667,0.0,active stop breached
3,risk_first_trend_runner__time_and_volatility_failure,2023-10-20,entry,TQQQ,1.0,16.570295,1.0,0.0,scanner target TQQQ
3,risk_first_trend_runner__time_and_volatility_failure,2023-10-25,scanner_exit,TQQQ,1.0,15.928675,1.0,-0.344,target changed to CASH
3,risk_first_trend_runner__time_and_volatility_failure,2023-11-02,entry,TQQQ,1.0,17.644518,1.0,0.0,scanner target TQQQ
3,risk_first_trend_runner__time_and_volatility_failure,2023-11-10,scale_out,TQQQ,0.333333,19.817276,1.0,1.2166,recover risk
3,risk_first_trend_runner__time_and_volatility_failure,2023-11-20,scale_out,TQQQ,0.333333,21.727549,0.666667,2.2862,lock profit
3,risk_first_trend_runner__time_and_volatility_failure,2024-01-02,scanner_exit,TQQQ,0.333333,23.49749,0.333333,3.2772,target changed to SOXL
3,risk_first_trend_runner__time_and_volatility_failure,2024-01-02,entry,SOXL,1.0,27.628942,1.0,0.0,scanner target SOXL
3,risk_first_trend_runner__time_and_volatility_failure,2024-01-19,scale_out,SOXL,0.333333,34.348965,1.0,1.9488,recover risk
3,risk_first_trend_runner__time_and_volatility_failure,2024-01-22,scale_out,SOXL,0.333333,34.743099,0.666667,2.0631,lock profit
3,risk_first_trend_runner__time_and_volatility_failure,2024-01-31,stop_exit,SOXL,0.333333,31.077174,0.333333,1.0,active stop breached
3,risk_first_trend_runner__time_and_volatility_failure,2024-01-31,entry,SOXL,1.0,31.629423,1.0,0.0,scanner target SOXL
3,risk_first_trend_runner__time_and_volatility_failure,2024-02-08,scale_out,SOXL,0.333333,36.605392,1.0,1.0196,recover risk
3,risk_first_trend_runner__time_and_volatility_failure,2024-02-29,scale_out,SOXL,0.333333,42.211975,0.666667,2.1684,lock profit
3,risk_first_trend_runner__time_and_volatility_failure,2024-03-14,stop_exit,SOXL,0.333333,43.877906,0.333333,2.5098,active stop breached
3,risk_first_trend_runner__time_and_volatility_failure,2024-03-14,entry,SOXL,1.0,42.891861,1.0,0.0,scanner target SOXL
3,risk_first_trend_runner__time_and_volatility_failure,2024-04-15,time_exit,SOXL,1.0,39.229115,1.0,-0.4547,Time And Volatility Failure
3,risk_first_trend_runner__time_and_volatility_failure,2024-04-15,entry,SOXL,1.0,39.229115,1.0,0.0,scanner target SOXL
3,risk_first_trend_runner__time_and_volatility_failure,2024-04-19,stop_exit,SOXL,1.0,32.807856,1.0,-1.0,active stop breached
3,risk_first_trend_runner__time_and_volatility_failure,2024-04-19,entry,SOXL,1.0,30.363611,1.0,0.0,scanner target SOXL
3,risk_first_trend_runner__time_and_volatility_failure,2024-04-26,scale_out,SOXL,0.333333,39.24884,1.0,1.284,recover risk
3,risk_first_trend_runner__time_and_volatility_failure,2024-05-15,scale_out,SOXL,0.333333,46.349129,0.666667,2.3101,lock profit
3,risk_first_trend_runner__time_and_volatility_failure,2024-05-31,stop_exit,SOXL,0.333333,45.386223,0.333333,2.1709,active stop breached
3,risk_first_trend_runner__time_and_volatility_failure,2024-05-31,entry,SOXL,1.0,47.917114,1.0,0.0,scanner target SOXL
3,risk_first_trend_runner__time_and_volatility_failure,2024-06-03,scanner_exit,SOXL,1.0,47.917114,1.0,0.0,target changed to TQQQ
3,risk_first_trend_runner__time_and_volatility_failure,2024-06-03,entry,TQQQ,1.0,30.936728,1.0,0.0,scanner target TQQQ
3,risk_first_trend_runner__time_and_volatility_failure,2024-06-12,scale_out,TQQQ,0.333333,35.25827,1.0,1.3969,recover risk
3,risk_first_trend_runner__time_and_volatility_failure,2024-06-17,scale_out,TQQQ,0.333333,37.659119,0.666667,2.1729,lock profit
3,risk_first_trend_runner__time_and_volatility_failure,2024-07-17,stop_exit,TQQQ,0.333333,38.121496,0.333333,2.3224,active stop breached
3,risk_first_trend_runner__time_and_volatility_failure,2024-07-17,entry,TQQQ,1.0,36.470253,1.0,0.0,scanner target TQQQ
3,risk_first_trend_runner__time_and_volatility_failure,2024-07-24,stop_exit,TQQQ,1.0,32.823228,1.0,-1.0,active stop breached
3,risk_first_trend_runner__time_and_volatility_failure,2024-07-24,entry,TQQQ,1.0,32.1912,1.0,0.0,scanner target TQQQ
3,risk_first_trend_runner__time_and_volatility_failure,2024-08-02,stop_exit,TQQQ,1.0,28.431404,1.0,-1.0,active stop breached
3,risk_first_trend_runner__time_and_volatility_failure,2024-08-02,entry,TQQQ,1.0,28.890932,1.0,0.0,scanner target TQQQ
3,risk_first_trend_runner__time_and_volatility_failure,2024-08-05,stop_exit,TQQQ,1.0,24.051185,1.0,-1.0,active stop breached
3,risk_first_trend_runner__time_and_volatility_failure,2024-08-12,entry,TQQQ,1.0,29.141771,1.0,0.0,scanner target TQQQ
3,risk_first_trend_runner__time_and_volatility_failure,2024-08-19,scale_out,TQQQ,0.333333,35.068497,1.0,1.1152,recover risk
3,risk_first_trend_runner__time_and_volatility_failure,2024-09-06,stop_exit,TQQQ,0.666667,29.141771,0.666667,0.0,active stop breached
3,risk_first_trend_runner__time_and_volatility_failure,2024-09-10,entry,TQQQ,1.0,29.854948,1.0,0.0,scanner target TQQQ
3,risk_first_trend_runner__time_and_volatility_failure,2024-09-19,scale_out,TQQQ,0.333333,34.714371,1.0,1.3706,recover risk
3,risk_first_trend_runner__time_and_volatility_failure,2024-10-14,scale_out,TQQQ,0.333333,37.599228,0.666667,2.1843,lock profit
3,risk_first_trend_runner__time_and_volatility_failure,2024-11-15,stop_exit,TQQQ,0.333333,36.414648,0.333333,1.8502,active stop breached
3,risk_first_trend_runner__time_and_volatility_failure,2024-11-15,entry,TQQQ,1.0,36.646912,1.0,0.0,scanner target TQQQ
3,risk_first_trend_runner__time_and_volatility_failure,2024-12-02,scale_out,TQQQ,0.333333,40.69796,1.0,1.1054,recover risk
3,risk_first_trend_runner__time_and_volatility_failure,2024-12-11,scale_out,TQQQ,0.333333,44.058201,0.666667,2.0224,lock profit
3,risk_first_trend_runner__time_and_volatility_failure,2024-12-18,stop_exit,TQQQ,0.333333,41.871266,0.333333,1.4256,active stop breached
3,risk_first_trend_runner__time_and_volatility_failure,2024-12-18,entry,TQQQ,1.0,40.50552,1.0,0.0,scanner target TQQQ
3,risk_first_trend_runner__time_and_volatility_failure,2025-01-13,stop_exit,TQQQ,1.0,36.454968,1.0,-1.0,active stop breached
3,risk_first_trend_runner__time_and_volatility_failure,2025-01-13,entry,TQQQ,1.0,37.640007,1.0,0.0,scanner target TQQQ
3,risk_first_trend_runner__time_and_volatility_failure,2025-01-22,scale_out,TQQQ,0.333333,43.466969,1.0,1.3025,recover risk
3,risk_first_trend_runner__time_and_volatility_failure,2025-02-25,stop_exit,TQQQ,0.666667,37.640007,0.666667,0.0,active stop breached
3,risk_first_trend_runner__time_and_volatility_failure,2025-02-25,entry,TQQQ,1.0,38.42717,1.0,0.0,scanner target TQQQ
3,risk_first_trend_runner__time_and_volatility_failure,2025-03-03,stop_exit,TQQQ,1.0,34.584453,1.0,-1.0,active stop breached
3,risk_first_trend_runner__time_and_volatility_failure,2025-05-12,entry,TQQQ,1.0,32.825497,1.0,0.0,scanner target TQQQ
3,risk_first_trend_runner__time_and_volatility_failure,2025-06-04,scale_out,TQQQ,0.333333,36.678558,1.0,1.0714,recover risk
3,risk_first_trend_runner__time_and_volatility_failure,2025-06-26,scale_out,TQQQ,0.333333,40.147152,0.666667,2.0359,lock profit
3,risk_first_trend_runner__time_and_volatility_failure,2025-08-01,stop_exit,TQQQ,0.333333,41.66723,0.333333,2.4586,active stop breached
3,risk_first_trend_runner__time_and_volatility_failure,2025-08-01,entry,SOXL,1.0,24.073006,1.0,0.0,scanner target SOXL
3,risk_first_trend_runner__time_and_volatility_failure,2025-08-12,scale_out,SOXL,0.333333,27.991867,1.0,1.1889,recover risk
3,risk_first_trend_runner__time_and_volatility_failure,2025-08-20,stop_exit,SOXL,0.666667,24.073006,0.666667,0.0,active stop breached
3,risk_first_trend_runner__time_and_volatility_failure,2025-08-20,entry,SOXL,1.0,25.792505,1.0,0.0,scanner target SOXL
3,risk_first_trend_runner__time_and_volatility_failure,2025-09-12,scale_out,SOXL,0.333333,29.291489,1.0,1.0111,recover risk
3,risk_first_trend_runner__time_and_volatility_failure,2025-09-18,scale_out,SOXL,0.333333,33.63023,0.666667,2.265,lock profit
3,risk_first_trend_runner__time_and_volatility_failure,2025-10-01,scanner_exit,SOXL,0.333333,36.860001,0.333333,3.1983,target changed to TQQQ
3,risk_first_trend_runner__time_and_volatility_failure,2025-10-01,entry,TQQQ,1.0,52.261627,1.0,0.0,scanner target TQQQ
3,risk_first_trend_runner__time_and_volatility_failure,2025-10-27,scale_out,TQQQ,0.333333,58.028049,1.0,1.1034,recover risk
3,risk_first_trend_runner__time_and_volatility_failure,2025-11-03,scanner_exit,TQQQ,0.666667,58.970013,0.666667,1.2836,target changed to SOXL
3,risk_first_trend_runner__time_and_volatility_failure,2025-11-03,entry,SOXL,1.0,48.580002,1.0,0.0,scanner target SOXL
3,risk_first_trend_runner__time_and_volatility_failure,2025-11-06,stop_exit,SOXL,1.0,42.370001,1.0,-1.0,active stop breached
3,risk_first_trend_runner__time_and_volatility_failure,2025-11-06,entry,SOXL,1.0,43.009998,1.0,0.0,scanner target SOXL
3,risk_first_trend_runner__time_and_volatility_failure,2025-11-14,stop_exit,SOXL,1.0,35.678568,1.0,-1.0,active stop breached
3,risk_first_trend_runner__time_and_volatility_failure,2025-11-14,entry,SOXL,1.0,38.860001,1.0,0.0,scanner target SOXL
3,risk_first_trend_runner__time_and_volatility_failure,2025-11-20,stop_exit,SOXL,1.0,30.657144,1.0,-1.0,active stop breached
3,risk_first_trend_runner__time_and_volatility_failure,2025-11-20,entry,SOXL,1.0,30.809999,1.0,0.0,scanner target SOXL
3,risk_first_trend_runner__time_and_volatility_failure,2025-11-28,scale_out,SOXL,0.333333,41.259998,1.0,1.1068,recover risk
3,risk_first_trend_runner__time_and_volatility_failure,2026-01-06,scale_out,SOXL,0.333333,54.009998,0.666667,2.4573,lock profit
3,risk_first_trend_runner__time_and_volatility_failure,2026-02-03,stop_exit,SOXL,0.333333,57.097856,0.333333,2.7843,active stop breached
3,risk_first_trend_runner__time_and_volatility_failure,2026-02-03,entry,SOXL,1.0,61.200001,1.0,0.0,scanner target SOXL
3,risk_first_trend_runner__time_and_volatility_failure,2026-03-05,time_exit,SOXL,1.0,54.799999,1.0,-0.5363,Time And Volatility Failure
3,risk_first_trend_runner__time_and_volatility_failure,2026-03-05,entry,SOXL,1.0,54.799999,1.0,0.0,scanner target SOXL
3,risk_first_trend_runner__time_and_volatility_failure,2026-03-30,stop_exit,SOXL,1.0,43.705715,1.0,-1.0,active stop breached
3,risk_first_trend_runner__time_and_volatility_failure,2026-03-31,entry,SOXL,1.0,47.91,1.0,0.0,scanner target SOXL
3,risk_first_trend_runner__time_and_volatility_failure,2026-04-08,scale_out,SOXL,0.333333,67.5,1.0,1.8182,recover risk
3,risk_first_trend_runner__time_and_volatility_failure,2026-04-09,scale_out,SOXL,0.333333,71.980003,0.666667,2.234,lock profit
3,risk_first_trend_runner__time_and_volatility_failure,2026-04-28,stop_exit,SOXL,0.333333,106.422151,0.333333,5.4307,active stop breached
3,risk_first_trend_runner__time_and_volatility_failure,2026-04-28,entry,SOXL,1.0,109.559998,1.0,0.0,scanner target SOXL
3,risk_first_trend_runner__time_and_volatility_failure,2026-04-30,scale_out,SOXL,0.333333,126.980003,1.0,1.0379,recover risk
3,risk_first_trend_runner__time_and_volatility_failure,2026-05-05,scale_out,SOXL,0.333333,144.160004,0.666667,2.0615,lock profit
3,risk_first_trend_runner__time_and_volatility_failure,2026-05-18,stop_exit,SOXL,0.333333,146.380005,0.333333,2.1937,active stop breached
3,risk_first_trend_runner__time_and_volatility_failure,2026-05-18,entry,SOXL,1.0,151.75,1.0,0.0,scanner target SOXL
3,risk_first_trend_runner__time_and_volatility_failure,2026-05-22,scale_out,SOXL,0.333333,190.559998,1.0,1.0363,recover risk
