period_end,filing_date,form,source_type,series,accession,source_url,security_name,ticker_guess,cusip,shares,market_value_usd,pct_value
2010-04-15,2010-04-15,POS AM,SEC legacy HOLDRS POS AM,Semiconductor HOLDRS Trust,0000947871-10-000490,https://www.sec.gov/Archives/edgar/data/728612/000094787110000490/ss87938_posam-semi.htm,"Teradyne, Inc.",TER,,3.0,,
2010-04-15,2010-04-15,POS AM,SEC legacy HOLDRS POS AM,Semiconductor HOLDRS Trust,0000947871-10-000490,https://www.sec.gov/Archives/edgar/data/728612/000094787110000490/ss87938_posam-semi.htm,Texas Instruments Incorporated,TXN,,22.0,,
2010-04-15,2010-04-15,POS AM,SEC legacy HOLDRS POS AM,Semiconductor HOLDRS Trust,0000947871-10-000490,https://www.sec.gov/Archives/edgar/data/728612/000094787110000490/ss87938_posam-semi.htm,"Xilinx, Inc.",XLNX,,5.0,,
2011-03-15,2011-03-15,POS AM,SEC legacy HOLDRS POS AM,Semiconductor HOLDRS Trust,0000947871-11-000271,https://www.sec.gov/Archives/edgar/data/728612/000094787111000271/ss113520_posam-semi.htm,"Advanced Micro Devices, Inc.",AMD,,4.0,,
2011-03-15,2011-03-15,POS AM,SEC legacy HOLDRS POS AM,Semiconductor HOLDRS Trust,0000947871-11-000271,https://www.sec.gov/Archives/edgar/data/728612/000094787111000271/ss113520_posam-semi.htm,Altera Corporation,ALTR,,6.0,,
2011-03-15,2011-03-15,POS AM,SEC legacy HOLDRS POS AM,Semiconductor HOLDRS Trust,0000947871-11-000271,https://www.sec.gov/Archives/edgar/data/728612/000094787111000271/ss113520_posam-semi.htm,"Amkor Technology, Inc.",AMKR,,2.0,,
2011-03-15,2011-03-15,POS AM,SEC legacy HOLDRS POS AM,Semiconductor HOLDRS Trust,0000947871-11-000271,https://www.sec.gov/Archives/edgar/data/728612/000094787111000271/ss113520_posam-semi.htm,"Analog Devices, Inc.",ADI,,6.0,,
2011-03-15,2011-03-15,POS AM,SEC legacy HOLDRS POS AM,Semiconductor HOLDRS Trust,0000947871-11-000271,https://www.sec.gov/Archives/edgar/data/728612/000094787111000271/ss113520_posam-semi.htm,"Applied Materials, Inc.",AMAT,,26.0,,
2011-03-15,2011-03-15,POS AM,SEC legacy HOLDRS POS AM,Semiconductor HOLDRS Trust,0000947871-11-000271,https://www.sec.gov/Archives/edgar/data/728612/000094787111000271/ss113520_posam-semi.htm,Atmel Corporation,ATML,,8.0,,
2011-03-15,2011-03-15,POS AM,SEC legacy HOLDRS POS AM,Semiconductor HOLDRS Trust,0000947871-11-000271,https://www.sec.gov/Archives/edgar/data/728612/000094787111000271/ss113520_posam-semi.htm,Broadcom Corporation,BRCM,,3.0,,
2011-03-15,2011-03-15,POS AM,SEC legacy HOLDRS POS AM,Semiconductor HOLDRS Trust,0000947871-11-000271,https://www.sec.gov/Archives/edgar/data/728612/000094787111000271/ss113520_posam-semi.htm,Intel Corporation,INTC,,30.0,,
2011-03-15,2011-03-15,POS AM,SEC legacy HOLDRS POS AM,Semiconductor HOLDRS Trust,0000947871-11-000271,https://www.sec.gov/Archives/edgar/data/728612/000094787111000271/ss113520_posam-semi.htm,KLA-Tencor Corporation,KLAC,,3.0,,
2011-03-15,2011-03-15,POS AM,SEC legacy HOLDRS POS AM,Semiconductor HOLDRS Trust,0000947871-11-000271,https://www.sec.gov/Archives/edgar/data/728612/000094787111000271/ss113520_posam-semi.htm,LSI Corporation,LSI,,5.0,,
2011-03-15,2011-03-15,POS AM,SEC legacy HOLDRS POS AM,Semiconductor HOLDRS Trust,0000947871-11-000271,https://www.sec.gov/Archives/edgar/data/728612/000094787111000271/ss113520_posam-semi.htm,Linear Technology Corporation,LLTC,,5.0,,
2011-03-15,2011-03-15,POS AM,SEC legacy HOLDRS POS AM,Semiconductor HOLDRS Trust,0000947871-11-000271,https://www.sec.gov/Archives/edgar/data/728612/000094787111000271/ss113520_posam-semi.htm,"Micron Technology, Inc.",MU,,9.0,,
2011-03-15,2011-03-15,POS AM,SEC legacy HOLDRS POS AM,Semiconductor HOLDRS Trust,0000947871-11-000271,https://www.sec.gov/Archives/edgar/data/728612/000094787111000271/ss113520_posam-semi.htm,National Semiconductor Corporation,NSM,,6.0,,
2011-03-15,2011-03-15,POS AM,SEC legacy HOLDRS POS AM,Semiconductor HOLDRS Trust,0000947871-11-000271,https://www.sec.gov/Archives/edgar/data/728612/000094787111000271/ss113520_posam-semi.htm,"Novellus Systems, Inc.",NVLS,,2.0,,
2011-03-15,2011-03-15,POS AM,SEC legacy HOLDRS POS AM,Semiconductor HOLDRS Trust,0000947871-11-000271,https://www.sec.gov/Archives/edgar/data/728612/000094787111000271/ss113520_posam-semi.htm,SanDisk Corporation,SNDK,,2.0,,
2011-03-15,2011-03-15,POS AM,SEC legacy HOLDRS POS AM,Semiconductor HOLDRS Trust,0000947871-11-000271,https://www.sec.gov/Archives/edgar/data/728612/000094787111000271/ss113520_posam-semi.htm,"Teradyne, Inc.",TER,,3.0,,
2011-03-15,2011-03-15,POS AM,SEC legacy HOLDRS POS AM,Semiconductor HOLDRS Trust,0000947871-11-000271,https://www.sec.gov/Archives/edgar/data/728612/000094787111000271/ss113520_posam-semi.htm,Texas Instruments Incorporated,TXN,,22.0,,
2011-03-15,2011-03-15,POS AM,SEC legacy HOLDRS POS AM,Semiconductor HOLDRS Trust,0000947871-11-000271,https://www.sec.gov/Archives/edgar/data/728612/000094787111000271/ss113520_posam-semi.htm,"Xilinx, Inc.",XLNX,,5.0,,
2011-12-31,2012-02-27,N-Q,SEC shareholder/N-Q report,VanEck/Market Vectors Semiconductor ETF,0000930413-12-001105,https://www.sec.gov/Archives/edgar/data/1137360/000093041312001105/c68633_n-q.htm,Intel Corp.,INTC,,3095581.0,75067839.0,
2011-12-31,2012-02-27,N-Q,SEC shareholder/N-Q report,VanEck/Market Vectors Semiconductor ETF,0000930413-12-001105,https://www.sec.gov/Archives/edgar/data/1137360/000093041312001105/c68633_n-q.htm,Taiwan Semiconductor Manufacturing Co. Ltd.,TSM,,3831221.0,49461063.0,
2011-12-31,2012-02-27,N-Q,SEC shareholder/N-Q report,VanEck/Market Vectors Semiconductor ETF,0000930413-12-001105,https://www.sec.gov/Archives/edgar/data/1137360/000093041312001105/c68633_n-q.htm,ASML Holding N.V.,ASML,,472694.0,19753882.0,
2011-12-31,2012-02-27,N-Q,SEC shareholder/N-Q report,VanEck/Market Vectors Semiconductor ETF,0000930413-12-001105,https://www.sec.gov/Archives/edgar/data/1137360/000093041312001105/c68633_n-q.htm,Broadcom Corp.,BRCM,,644331.0,18917558.0,
2011-12-31,2012-02-27,N-Q,SEC shareholder/N-Q report,VanEck/Market Vectors Semiconductor ETF,0000930413-12-001105,https://www.sec.gov/Archives/edgar/data/1137360/000093041312001105/c68633_n-q.htm,Altera Corp.,ALTR,,469486.0,17417931.0,
2011-12-31,2012-02-27,N-Q,SEC shareholder/N-Q report,VanEck/Market Vectors Semiconductor ETF,0000930413-12-001105,https://www.sec.gov/Archives/edgar/data/1137360/000093041312001105/c68633_n-q.htm,ARM Holdings Plc,ARMH,,618882.0,17124465.0,
2011-12-31,2012-02-27,N-Q,SEC shareholder/N-Q report,VanEck/Market Vectors Semiconductor ETF,0000930413-12-001105,https://www.sec.gov/Archives/edgar/data/1137360/000093041312001105/c68633_n-q.htm,"Applied Materials, Inc.",AMAT,,1588648.0,17014420.0,
2011-12-31,2012-02-27,N-Q,SEC shareholder/N-Q report,VanEck/Market Vectors Semiconductor ETF,0000930413-12-001105,https://www.sec.gov/Archives/edgar/data/1137360/000093041312001105/c68633_n-q.htm,"Analog Devices, Inc.",ADI,,425200.0,15213656.0,
2011-12-31,2012-02-27,N-Q,SEC shareholder/N-Q report,VanEck/Market Vectors Semiconductor ETF,0000930413-12-001105,https://www.sec.gov/Archives/edgar/data/1137360/000093041312001105/c68633_n-q.htm,"Xilinx, Inc.",XLNX,,384223.0,12318189.0,
2011-12-31,2012-02-27,N-Q,SEC shareholder/N-Q report,VanEck/Market Vectors Semiconductor ETF,0000930413-12-001105,https://www.sec.gov/Archives/edgar/data/1137360/000093041312001105/c68633_n-q.htm,Kla-Tencor Corp.,KLAC,,241995.0,11676259.0,
2011-12-31,2012-02-27,N-Q,SEC shareholder/N-Q report,VanEck/Market Vectors Semiconductor ETF,0000930413-12-001105,https://www.sec.gov/Archives/edgar/data/1137360/000093041312001105/c68633_n-q.htm,Nvidia Corp.,NVDA,,831068.0,11518602.0,
2011-12-31,2012-02-27,N-Q,SEC shareholder/N-Q report,VanEck/Market Vectors Semiconductor ETF,0000930413-12-001105,https://www.sec.gov/Archives/edgar/data/1137360/000093041312001105/c68633_n-q.htm,Maxim Integrated Products,MXIM,,422917.0,11012759.0,
2011-12-31,2012-02-27,N-Q,SEC shareholder/N-Q report,VanEck/Market Vectors Semiconductor ETF,0000930413-12-001105,https://www.sec.gov/Archives/edgar/data/1137360/000093041312001105/c68633_n-q.htm,Marvell Technology Group Ltd.,MRVL,,735221.0,10182811.0,
