Symbol,SignalDate,TradeStartDate,ExpireDate,Score,BreakoutLevel,Target,TargetReturnPct,Stop,CupLowDate,LeftRimDate,RightRimDate,HandleLowDate,CupDepthPct,HandleDepthPctOfCup,CupWidthDays,HandleWidthDays,VolumeNote,CandidateJson
VIAV,2010-01-11,2010-01-12,2010-01-14,84.96,5.19,6.92,33.33,4.32,2009-11-03,2009-09-22,2009-12-10,2009-12-17,36.16,23.1,56,20,volume condition PASS: handle avg volume 0.81x cup avg; handle avg 0.81x cup avg; latest day 1.56x handle avg,"{""score"": 84.96, ""status"": ""awaiting breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 434, ""bottom_idx"": 464, ""right_rim_idx"": 490, ""handle_low_idx"": 495, ""last_idx"": 510, ""left_rim_date"": ""2009-09-22"", ""bottom_date"": ""2009-11-03"", ""right_rim_date"": ""2009-12-10"", ""handle_low_date"": ""2009-12-17"", ""last_date"": ""2010-01-11"", ""left_rim_price"": 4.77, ""bottom_price"": 3.04, ""right_rim_price"": 4.72, ""handle_low_price"": 4.32, ""last_close"": 4.9, ""cup_depth_pct"": 36.16, ""handle_depth_pct_of_cup"": 23.1, ""right_rim_gap_pct"": 0.95, ""cup_width_weeks"": 56, ""handle_width_weeks"": 20, ""breakout_level"": 5.19, ""projected_target"": 6.92, ""volume_note"": ""volume condition PASS: handle avg volume 0.81x cup avg; handle avg 0.81x cup avg; latest day 1.56x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""right rim is below the left rim"", ""handle avg volume 0.81x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
AIV,2010-01-11,2010-01-12,2010-01-14,82.57,0.62,0.82,32.26,0.56,2009-11-02,2009-09-17,2009-12-28,2009-12-30,31.46,24.85,70,9,volume condition PASS: handle avg volume 0.82x cup avg; handle avg 0.82x cup avg; latest day 0.55x handle avg,"{""score"": 82.57, ""status"": ""near breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 431, ""bottom_idx"": 463, ""right_rim_idx"": 501, ""handle_low_idx"": 503, ""last_idx"": 510, ""left_rim_date"": ""2009-09-17"", ""bottom_date"": ""2009-11-02"", ""right_rim_date"": ""2009-12-28"", ""handle_low_date"": ""2009-12-30"", ""last_date"": ""2010-01-11"", ""left_rim_price"": 0.56, ""bottom_price"": 0.42, ""right_rim_price"": 0.61, ""handle_low_price"": 0.56, ""last_close"": 0.61, ""cup_depth_pct"": 31.46, ""handle_depth_pct_of_cup"": 24.85, ""right_rim_gap_pct"": 7.58, ""cup_width_weeks"": 70, ""handle_width_weeks"": 9, ""breakout_level"": 0.62, ""projected_target"": 0.82, ""volume_note"": ""volume condition PASS: handle avg volume 0.82x cup avg; handle avg 0.82x cup avg; latest day 0.55x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""handle avg volume 0.82x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
PNC,2010-01-11,2010-01-12,2010-01-14,79.44,36.61,52.32,42.91,31.92,2009-07-27,2009-05-08,2009-11-25,2009-12-15,42.99,29.31,140,30,volume condition PASS: handle avg volume 0.61x cup avg; handle avg 0.61x cup avg; latest day 0.72x handle avg,"{""score"": 79.44, ""status"": ""near breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 340, ""bottom_idx"": 394, ""right_rim_idx"": 480, ""handle_low_idx"": 493, ""last_idx"": 510, ""left_rim_date"": ""2009-05-08"", ""bottom_date"": ""2009-07-27"", ""right_rim_date"": ""2009-11-25"", ""handle_low_date"": ""2009-12-15"", ""last_date"": ""2010-01-11"", ""left_rim_price"": 33.43, ""bottom_price"": 20.82, ""right_rim_price"": 36.53, ""handle_low_price"": 31.92, ""last_close"": 36.17, ""cup_depth_pct"": 42.99, ""handle_depth_pct_of_cup"": 29.31, ""right_rim_gap_pct"": 8.47, ""cup_width_weeks"": 140, ""handle_width_weeks"": 30, ""breakout_level"": 36.61, ""projected_target"": 52.32, ""volume_note"": ""volume condition PASS: handle avg volume 0.61x cup avg; handle avg 0.61x cup avg; latest day 0.72x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""handle avg volume 0.61x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
VIAV,2010-01-11,2010-01-12,2010-01-14,77.97,5.19,6.87,32.37,4.32,2009-11-03,2009-09-16,2009-12-10,2009-12-17,35.54,23.73,60,20,volume condition PASS: handle avg volume 0.83x cup avg; handle avg 0.83x cup avg; latest day 1.56x handle avg,"{""score"": 77.97, ""status"": ""awaiting breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 430, ""bottom_idx"": 464, ""right_rim_idx"": 490, ""handle_low_idx"": 495, ""last_idx"": 510, ""left_rim_date"": ""2009-09-16"", ""bottom_date"": ""2009-11-03"", ""right_rim_date"": ""2009-12-10"", ""handle_low_date"": ""2009-12-17"", ""last_date"": ""2010-01-11"", ""left_rim_price"": 4.38, ""bottom_price"": 3.04, ""right_rim_price"": 4.72, ""handle_low_price"": 4.32, ""last_close"": 4.9, ""cup_depth_pct"": 35.54, ""handle_depth_pct_of_cup"": 23.73, ""right_rim_gap_pct"": 7.23, ""cup_width_weeks"": 60, ""handle_width_weeks"": 20, ""breakout_level"": 5.19, ""projected_target"": 6.87, ""volume_note"": ""volume condition PASS: handle avg volume 0.83x cup avg; handle avg 0.83x cup avg; latest day 1.56x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""handle avg volume 0.83x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
PNC,2010-01-11,2010-01-12,2010-01-14,77.43,36.61,50.19,37.09,31.92,2009-07-27,2009-05-08,2009-12-10,2009-12-15,39.47,18.27,150,20,volume condition PASS: handle avg volume 0.54x cup avg; handle avg 0.54x cup avg; latest day 0.82x handle avg,"{""score"": 77.43, ""status"": ""near breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 340, ""bottom_idx"": 394, ""right_rim_idx"": 490, ""handle_low_idx"": 493, ""last_idx"": 510, ""left_rim_date"": ""2009-05-08"", ""bottom_date"": ""2009-07-27"", ""right_rim_date"": ""2009-12-10"", ""handle_low_date"": ""2009-12-15"", ""last_date"": ""2010-01-11"", ""left_rim_price"": 33.43, ""bottom_price"": 20.82, ""right_rim_price"": 34.4, ""handle_low_price"": 31.92, ""last_close"": 36.17, ""cup_depth_pct"": 39.47, ""handle_depth_pct_of_cup"": 18.27, ""right_rim_gap_pct"": 2.83, ""cup_width_weeks"": 150, ""handle_width_weeks"": 20, ""breakout_level"": 36.61, ""projected_target"": 50.19, ""volume_note"": ""volume condition PASS: handle avg volume 0.54x cup avg; handle avg 0.54x cup avg; latest day 0.82x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""handle avg volume 0.54x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
AIV,2010-01-11,2010-01-12,2010-01-14,77.43,0.62,0.82,32.26,0.56,2009-11-02,2009-09-23,2009-12-28,2009-12-30,31.46,24.85,66,9,volume condition PASS: handle avg volume 0.84x cup avg; handle avg 0.84x cup avg; latest day 0.55x handle avg,"{""score"": 77.43, ""status"": ""near breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 435, ""bottom_idx"": 463, ""right_rim_idx"": 501, ""handle_low_idx"": 503, ""last_idx"": 510, ""left_rim_date"": ""2009-09-23"", ""bottom_date"": ""2009-11-02"", ""right_rim_date"": ""2009-12-28"", ""handle_low_date"": ""2009-12-30"", ""last_date"": ""2010-01-11"", ""left_rim_price"": 0.54, ""bottom_price"": 0.42, ""right_rim_price"": 0.61, ""handle_low_price"": 0.56, ""last_close"": 0.61, ""cup_depth_pct"": 31.46, ""handle_depth_pct_of_cup"": 24.85, ""right_rim_gap_pct"": 10.95, ""cup_width_weeks"": 66, ""handle_width_weeks"": 9, ""breakout_level"": 0.62, ""projected_target"": 0.82, ""volume_note"": ""volume condition PASS: handle avg volume 0.84x cup avg; handle avg 0.84x cup avg; latest day 0.55x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""handle avg volume 0.84x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
ICE,2010-01-11,2010-01-12,2010-01-14,77.26,19.61,25.9,32.08,17.84,2009-08-17,2009-06-05,2009-12-30,2010-01-07,30.22,28.17,144,7,volume condition PASS: handle avg volume 0.73x cup avg; handle avg 0.73x cup avg; latest day 0.58x handle avg,"{""score"": 77.26, ""status"": ""awaiting breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 359, ""bottom_idx"": 409, ""right_rim_idx"": 503, ""handle_low_idx"": 508, ""last_idx"": 510, ""left_rim_date"": ""2009-06-05"", ""bottom_date"": ""2009-08-17"", ""right_rim_date"": ""2009-12-30"", ""handle_low_date"": ""2010-01-07"", ""last_date"": ""2010-01-11"", ""left_rim_price"": 20.81, ""bottom_price"": 14.52, ""right_rim_price"": 19.61, ""handle_low_price"": 17.84, ""last_close"": 18.52, ""cup_depth_pct"": 30.22, ""handle_depth_pct_of_cup"": 28.17, ""right_rim_gap_pct"": 5.74, ""cup_width_weeks"": 144, ""handle_width_weeks"": 7, ""breakout_level"": 19.61, ""projected_target"": 25.9, ""volume_note"": ""volume condition PASS: handle avg volume 0.73x cup avg; handle avg 0.73x cup avg; latest day 0.58x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""right rim is below the left rim"", ""handle avg volume 0.73x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
VIAV,2010-01-11,2010-01-12,2010-01-14,76.33,5.19,6.87,32.37,4.32,2009-11-03,2009-09-10,2009-12-10,2009-12-17,35.54,23.73,64,20,volume condition PASS: handle avg volume 0.85x cup avg; handle avg 0.85x cup avg; latest day 1.56x handle avg,"{""score"": 76.33, ""status"": ""awaiting breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 426, ""bottom_idx"": 464, ""right_rim_idx"": 490, ""handle_low_idx"": 495, ""last_idx"": 510, ""left_rim_date"": ""2009-09-10"", ""bottom_date"": ""2009-11-03"", ""right_rim_date"": ""2009-12-10"", ""handle_low_date"": ""2009-12-17"", ""last_date"": ""2010-01-11"", ""left_rim_price"": 4.38, ""bottom_price"": 3.04, ""right_rim_price"": 4.72, ""handle_low_price"": 4.32, ""last_close"": 4.9, ""cup_depth_pct"": 35.54, ""handle_depth_pct_of_cup"": 23.73, ""right_rim_gap_pct"": 7.23, ""cup_width_weeks"": 64, ""handle_width_weeks"": 20, ""breakout_level"": 5.19, ""projected_target"": 6.87, ""volume_note"": ""volume condition PASS: handle avg volume 0.85x cup avg; handle avg 0.85x cup avg; latest day 1.56x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""handle avg volume 0.85x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
AIV,2010-01-11,2010-01-12,2010-01-14,76.33,0.62,0.82,32.26,0.56,2009-11-02,2009-10-14,2009-12-28,2009-12-30,31.46,24.85,51,9,volume condition PASS: handle avg volume 0.86x cup avg; handle avg 0.86x cup avg; latest day 0.55x handle avg,"{""score"": 76.33, ""status"": ""near breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 450, ""bottom_idx"": 463, ""right_rim_idx"": 501, ""handle_low_idx"": 503, ""last_idx"": 510, ""left_rim_date"": ""2009-10-14"", ""bottom_date"": ""2009-11-02"", ""right_rim_date"": ""2009-12-28"", ""handle_low_date"": ""2009-12-30"", ""last_date"": ""2010-01-11"", ""left_rim_price"": 0.57, ""bottom_price"": 0.42, ""right_rim_price"": 0.61, ""handle_low_price"": 0.56, ""last_close"": 0.61, ""cup_depth_pct"": 31.46, ""handle_depth_pct_of_cup"": 24.85, ""right_rim_gap_pct"": 6.77, ""cup_width_weeks"": 51, ""handle_width_weeks"": 9, ""breakout_level"": 0.62, ""projected_target"": 0.82, ""volume_note"": ""volume condition PASS: handle avg volume 0.86x cup avg; handle avg 0.86x cup avg; latest day 0.55x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""handle avg volume 0.86x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
LUV,2010-01-11,2010-01-12,2010-01-14,75.87,10.12,13.29,31.32,9.52,2009-11-03,2009-09-16,2009-12-22,2010-01-04,31.27,18.73,68,12,volume condition PASS: handle avg volume 0.75x cup avg; handle avg 0.75x cup avg; latest day 0.83x handle avg,"{""score"": 75.87, ""status"": ""near breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 430, ""bottom_idx"": 464, ""right_rim_idx"": 498, ""handle_low_idx"": 505, ""last_idx"": 510, ""left_rim_date"": ""2009-09-16"", ""bottom_date"": ""2009-11-03"", ""right_rim_date"": ""2009-12-22"", ""handle_low_date"": ""2010-01-04"", ""last_date"": ""2010-01-11"", ""left_rim_price"": 8.75, ""bottom_price"": 6.95, ""right_rim_price"": 10.12, ""handle_low_price"": 9.52, ""last_close"": 9.84, ""cup_depth_pct"": 31.27, ""handle_depth_pct_of_cup"": 18.73, ""right_rim_gap_pct"": 13.46, ""cup_width_weeks"": 68, ""handle_width_weeks"": 12, ""breakout_level"": 10.12, ""projected_target"": 13.29, ""volume_note"": ""volume condition PASS: handle avg volume 0.75x cup avg; handle avg 0.75x cup avg; latest day 0.83x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""handle avg volume 0.75x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
VIAV,2010-01-19,2010-01-20,2010-01-22,86.53,5.19,6.92,33.33,4.32,2009-11-03,2009-09-22,2009-12-10,2009-12-17,36.16,23.1,56,25,volume condition PASS: handle avg volume 0.84x cup avg; handle avg 0.84x cup avg; latest day 1.50x handle avg,"{""score"": 86.53, ""status"": ""awaiting breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 434, ""bottom_idx"": 464, ""right_rim_idx"": 490, ""handle_low_idx"": 495, ""last_idx"": 515, ""left_rim_date"": ""2009-09-22"", ""bottom_date"": ""2009-11-03"", ""right_rim_date"": ""2009-12-10"", ""handle_low_date"": ""2009-12-17"", ""last_date"": ""2010-01-19"", ""left_rim_price"": 4.77, ""bottom_price"": 3.04, ""right_rim_price"": 4.72, ""handle_low_price"": 4.32, ""last_close"": 5.01, ""cup_depth_pct"": 36.16, ""handle_depth_pct_of_cup"": 23.1, ""right_rim_gap_pct"": 0.95, ""cup_width_weeks"": 56, ""handle_width_weeks"": 25, ""breakout_level"": 5.19, ""projected_target"": 6.92, ""volume_note"": ""volume condition PASS: handle avg volume 0.84x cup avg; handle avg 0.84x cup avg; latest day 1.50x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""right rim is below the left rim"", ""handle avg volume 0.84x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
AIV,2010-01-19,2010-01-20,2010-01-22,82.22,0.62,0.82,32.26,0.56,2009-11-02,2009-09-17,2009-12-28,2009-12-30,31.46,24.85,70,14,volume condition PASS: handle avg volume 0.78x cup avg; handle avg 0.78x cup avg; latest day 0.89x handle avg,"{""score"": 82.22, ""status"": ""near breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 431, ""bottom_idx"": 463, ""right_rim_idx"": 501, ""handle_low_idx"": 503, ""last_idx"": 515, ""left_rim_date"": ""2009-09-17"", ""bottom_date"": ""2009-11-02"", ""right_rim_date"": ""2009-12-28"", ""handle_low_date"": ""2009-12-30"", ""last_date"": ""2010-01-19"", ""left_rim_price"": 0.56, ""bottom_price"": 0.42, ""right_rim_price"": 0.61, ""handle_low_price"": 0.56, ""last_close"": 0.61, ""cup_depth_pct"": 31.46, ""handle_depth_pct_of_cup"": 24.85, ""right_rim_gap_pct"": 7.58, ""cup_width_weeks"": 70, ""handle_width_weeks"": 14, ""breakout_level"": 0.62, ""projected_target"": 0.82, ""volume_note"": ""volume condition PASS: handle avg volume 0.78x cup avg; handle avg 0.78x cup avg; latest day 0.89x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""handle avg volume 0.78x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
VIAV,2010-01-19,2010-01-20,2010-01-22,79.53,5.19,6.87,32.37,4.32,2009-11-03,2009-09-16,2009-12-10,2009-12-17,35.54,23.73,60,25,volume condition PASS: handle avg volume 0.86x cup avg; handle avg 0.86x cup avg; latest day 1.50x handle avg,"{""score"": 79.53, ""status"": ""awaiting breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 430, ""bottom_idx"": 464, ""right_rim_idx"": 490, ""handle_low_idx"": 495, ""last_idx"": 515, ""left_rim_date"": ""2009-09-16"", ""bottom_date"": ""2009-11-03"", ""right_rim_date"": ""2009-12-10"", ""handle_low_date"": ""2009-12-17"", ""last_date"": ""2010-01-19"", ""left_rim_price"": 4.38, ""bottom_price"": 3.04, ""right_rim_price"": 4.72, ""handle_low_price"": 4.32, ""last_close"": 5.01, ""cup_depth_pct"": 35.54, ""handle_depth_pct_of_cup"": 23.73, ""right_rim_gap_pct"": 7.23, ""cup_width_weeks"": 60, ""handle_width_weeks"": 25, ""breakout_level"": 5.19, ""projected_target"": 6.87, ""volume_note"": ""volume condition PASS: handle avg volume 0.86x cup avg; handle avg 0.86x cup avg; latest day 1.50x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""handle avg volume 0.86x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
VIAV,2010-01-19,2010-01-20,2010-01-22,78.77,5.19,7.13,37.38,4.57,2009-11-03,2009-09-22,2009-12-28,2010-01-13,38.86,21.18,67,14,volume condition PASS: handle avg volume 0.99x cup avg; handle avg 0.99x cup avg; latest day 1.34x handle avg,"{""score"": 78.77, ""status"": ""awaiting breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 434, ""bottom_idx"": 464, ""right_rim_idx"": 501, ""handle_low_idx"": 512, ""last_idx"": 515, ""left_rim_date"": ""2009-09-22"", ""bottom_date"": ""2009-11-03"", ""right_rim_date"": ""2009-12-28"", ""handle_low_date"": ""2010-01-13"", ""last_date"": ""2010-01-19"", ""left_rim_price"": 4.77, ""bottom_price"": 3.04, ""right_rim_price"": 4.98, ""handle_low_price"": 4.57, ""last_close"": 5.01, ""cup_depth_pct"": 38.86, ""handle_depth_pct_of_cup"": 21.18, ""right_rim_gap_pct"": 4.23, ""cup_width_weeks"": 67, ""handle_width_weeks"": 14, ""breakout_level"": 5.19, ""projected_target"": 7.13, ""volume_note"": ""volume condition PASS: handle avg volume 0.99x cup avg; handle avg 0.99x cup avg; latest day 1.34x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""handle avg volume 0.99x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
PNC,2010-01-19,2010-01-20,2010-01-22,78.01,36.81,50.39,36.89,31.92,2009-07-27,2009-05-08,2009-12-10,2009-12-15,39.47,18.27,150,25,volume condition PASS: handle avg volume 0.54x cup avg; handle avg 0.54x cup avg; latest day 1.10x handle avg,"{""score"": 78.01, ""status"": ""near breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 340, ""bottom_idx"": 394, ""right_rim_idx"": 490, ""handle_low_idx"": 493, ""last_idx"": 515, ""left_rim_date"": ""2009-05-08"", ""bottom_date"": ""2009-07-27"", ""right_rim_date"": ""2009-12-10"", ""handle_low_date"": ""2009-12-15"", ""last_date"": ""2010-01-19"", ""left_rim_price"": 33.43, ""bottom_price"": 20.82, ""right_rim_price"": 34.4, ""handle_low_price"": 31.92, ""last_close"": 36.57, ""cup_depth_pct"": 39.47, ""handle_depth_pct_of_cup"": 18.27, ""right_rim_gap_pct"": 2.83, ""cup_width_weeks"": 150, ""handle_width_weeks"": 25, ""breakout_level"": 36.81, ""projected_target"": 50.39, ""volume_note"": ""volume condition PASS: handle avg volume 0.54x cup avg; handle avg 0.54x cup avg; latest day 1.10x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""handle avg volume 0.54x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
ICE,2010-01-19,2010-01-20,2010-01-22,77.93,19.61,25.9,32.08,17.84,2009-08-17,2009-06-05,2009-12-30,2010-01-07,30.22,28.17,144,12,volume condition PASS: handle avg volume 0.73x cup avg; handle avg 0.73x cup avg; latest day 0.89x handle avg,"{""score"": 77.93, ""status"": ""awaiting breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 359, ""bottom_idx"": 409, ""right_rim_idx"": 503, ""handle_low_idx"": 508, ""last_idx"": 515, ""left_rim_date"": ""2009-06-05"", ""bottom_date"": ""2009-08-17"", ""right_rim_date"": ""2009-12-30"", ""handle_low_date"": ""2010-01-07"", ""last_date"": ""2010-01-19"", ""left_rim_price"": 20.81, ""bottom_price"": 14.52, ""right_rim_price"": 19.61, ""handle_low_price"": 17.84, ""last_close"": 18.62, ""cup_depth_pct"": 30.22, ""handle_depth_pct_of_cup"": 28.17, ""right_rim_gap_pct"": 5.74, ""cup_width_weeks"": 144, ""handle_width_weeks"": 12, ""breakout_level"": 19.61, ""projected_target"": 25.9, ""volume_note"": ""volume condition PASS: handle avg volume 0.73x cup avg; handle avg 0.73x cup avg; latest day 0.89x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""right rim is below the left rim"", ""handle avg volume 0.73x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
VIAV,2010-01-19,2010-01-20,2010-01-22,77.9,5.19,6.87,32.37,4.32,2009-11-03,2009-09-10,2009-12-10,2009-12-17,35.54,23.73,64,25,volume condition PASS: handle avg volume 0.89x cup avg; handle avg 0.89x cup avg; latest day 1.50x handle avg,"{""score"": 77.9, ""status"": ""awaiting breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 426, ""bottom_idx"": 464, ""right_rim_idx"": 490, ""handle_low_idx"": 495, ""last_idx"": 515, ""left_rim_date"": ""2009-09-10"", ""bottom_date"": ""2009-11-03"", ""right_rim_date"": ""2009-12-10"", ""handle_low_date"": ""2009-12-17"", ""last_date"": ""2010-01-19"", ""left_rim_price"": 4.38, ""bottom_price"": 3.04, ""right_rim_price"": 4.72, ""handle_low_price"": 4.32, ""last_close"": 5.01, ""cup_depth_pct"": 35.54, ""handle_depth_pct_of_cup"": 23.73, ""right_rim_gap_pct"": 7.23, ""cup_width_weeks"": 64, ""handle_width_weeks"": 25, ""breakout_level"": 5.19, ""projected_target"": 6.87, ""volume_note"": ""volume condition PASS: handle avg volume 0.89x cup avg; handle avg 0.89x cup avg; latest day 1.50x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""handle avg volume 0.89x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
AIV,2010-01-19,2010-01-20,2010-01-22,77.08,0.62,0.82,32.26,0.56,2009-11-02,2009-09-23,2009-12-28,2009-12-30,31.46,24.85,66,14,volume condition PASS: handle avg volume 0.80x cup avg; handle avg 0.80x cup avg; latest day 0.89x handle avg,"{""score"": 77.08, ""status"": ""near breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 435, ""bottom_idx"": 463, ""right_rim_idx"": 501, ""handle_low_idx"": 503, ""last_idx"": 515, ""left_rim_date"": ""2009-09-23"", ""bottom_date"": ""2009-11-02"", ""right_rim_date"": ""2009-12-28"", ""handle_low_date"": ""2009-12-30"", ""last_date"": ""2010-01-19"", ""left_rim_price"": 0.54, ""bottom_price"": 0.42, ""right_rim_price"": 0.61, ""handle_low_price"": 0.56, ""last_close"": 0.61, ""cup_depth_pct"": 31.46, ""handle_depth_pct_of_cup"": 24.85, ""right_rim_gap_pct"": 10.95, ""cup_width_weeks"": 66, ""handle_width_weeks"": 14, ""breakout_level"": 0.62, ""projected_target"": 0.82, ""volume_note"": ""volume condition PASS: handle avg volume 0.80x cup avg; handle avg 0.80x cup avg; latest day 0.89x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""handle avg volume 0.80x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
AIV,2010-01-19,2010-01-20,2010-01-22,75.97,0.62,0.82,32.26,0.56,2009-11-02,2009-10-14,2009-12-28,2009-12-30,31.46,24.85,51,14,volume condition PASS: handle avg volume 0.82x cup avg; handle avg 0.82x cup avg; latest day 0.89x handle avg,"{""score"": 75.97, ""status"": ""near breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 450, ""bottom_idx"": 463, ""right_rim_idx"": 501, ""handle_low_idx"": 503, ""last_idx"": 515, ""left_rim_date"": ""2009-10-14"", ""bottom_date"": ""2009-11-02"", ""right_rim_date"": ""2009-12-28"", ""handle_low_date"": ""2009-12-30"", ""last_date"": ""2010-01-19"", ""left_rim_price"": 0.57, ""bottom_price"": 0.42, ""right_rim_price"": 0.61, ""handle_low_price"": 0.56, ""last_close"": 0.61, ""cup_depth_pct"": 31.46, ""handle_depth_pct_of_cup"": 24.85, ""right_rim_gap_pct"": 6.77, ""cup_width_weeks"": 51, ""handle_width_weeks"": 14, ""breakout_level"": 0.62, ""projected_target"": 0.82, ""volume_note"": ""volume condition PASS: handle avg volume 0.82x cup avg; handle avg 0.82x cup avg; latest day 0.89x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""handle avg volume 0.82x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
