date,same_close_equity,next_day_equity,same_exposure,next_exposure,allocation
2011-01-03,2.29770710335491,2.0287664320161447,0.75,0.75,TQQQ
2011-01-04,2.3034402087952124,2.026403673556356,0.75,0.75,SOXL
2011-01-05,2.3202840688490842,2.041221709535631,0.75,0.75,SOXL
2011-01-06,2.416737959048256,2.126075015769541,0.75,0.75,SOXL
2011-01-07,2.428678081993283,2.136579090894275,0.75,0.75,SOXL
2011-01-10,2.4859641052278905,2.186975279813266,0.75,0.75,SOXL
2011-01-11,2.5066655352770923,2.2051869328613445,0.75,0.75,SOXL
2011-01-12,2.6121826298650936,2.298013404883362,0.75,0.75,SOXL
2011-01-13,2.6115369515819467,2.2974453828266537,0.75,0.75,SOXL
2011-01-14,2.7716054154133456,2.4382622887267744,0.75,0.75,SOXL
2011-01-18,2.747176837238753,2.4167717545406733,0.75,0.75,SOXL
2011-01-19,2.603665117603803,2.290520300408613,0.75,0.75,SOXL
2011-01-20,2.461682024758184,2.1656136239397927,1.5,1.5,SOXL
2011-01-21,2.398072125559751,2.1096541365096098,1.5,1.5,SOXL
2011-01-24,2.6578458205087756,2.3381846482754622,1.5,1.5,SOXL
2011-01-25,2.574422780039396,2.2647949613971514,1.5,1.5,SOXL
2011-01-26,2.6814553250929323,2.358954619485266,1.5,1.5,SOXL
2011-01-27,2.9036416206817552,2.5544183974795565,1.5,1.5,SOXL
2011-01-28,2.550910370968831,2.2441104079484333,1.5,1.5,SOXL
2011-01-31,2.5945049049896176,2.2824617936494342,1.5,1.5,SOXL
2011-02-01,2.8762157640832555,2.5302910698634875,1.5,1.5,SOXL
2011-02-02,2.949517851112373,2.5947770581986673,1.5,1.5,SOXL
2011-02-03,2.951871177040179,2.5968473477972305,0.75,0.75,SOXL
2011-02-04,3.0828716701285837,2.712092310274847,0.75,0.75,SOXL
2011-02-07,3.0590242390111535,2.6911130281399234,0.75,0.75,SOXL
2011-02-08,3.0537102779267045,2.686438181264564,0.75,0.75,SOXL
2011-02-09,3.010184625208775,2.6481473924588577,0.75,0.75,SOXL
2011-02-10,3.0295492777035387,2.665183043222745,0.75,0.75,SOXL
2011-02-11,3.0815231307091815,2.710905960734287,0.75,0.75,SOXL
2011-02-14,3.1341993481399193,2.757246768758356,0.75,0.75,SOXL
2011-02-15,3.0669915951238993,2.6981221441715673,0.75,0.75,SOXL
2011-02-16,3.1396729454012244,2.762062052244129,0.75,0.75,SOXL
2011-02-17,3.2434131183194337,2.8533253143397332,0.75,0.75,SOXL
2011-02-18,3.2153882589914304,2.8286710265156665,0.75,0.75,SOXL
2011-02-22,2.9281211108313077,2.575953720418018,0.75,0.75,SOXL
2011-02-23,2.692296171615016,2.368491629012552,1.5,1.5,SOXL
2011-02-24,2.958414817157078,2.602603979256855,2.0,2.0,SOXL
2011-02-25,3.4057317944483088,2.996121797764148,2.0,2.0,SOXL
2011-02-28,3.199711216661909,2.8148794741906955,2.0,2.0,SOXL
2011-03-01,2.817627980122111,2.478749683987235,2.0,2.0,SOXL
2011-03-02,3.057954750504476,2.6901721678430146,2.0,2.0,SOXL
2011-03-03,3.412809283909694,3.002348072094754,2.0,2.0,SOXL
2011-03-04,3.197794959701444,2.8131936869367706,2.0,2.0,SOXL
2011-03-07,2.6682985501143586,2.3473802200079383,2.0,2.0,SOXL
2011-03-08,2.6966855662401104,2.372353107751621,2.0,2.0,SOXL
2011-03-09,2.6486060149228896,1.9493832427638231,0.2,2.0,SOXL
2011-03-10,2.6085111700707584,1.9198732974433088,0.2,0.2,SOXL
2011-03-11,2.622420396942171,1.930110536817592,0.2,0.2,SOXL
2011-03-14,2.6202798631494932,1.928535096498229,0.2,0.2,SOXL
2011-03-15,2.601246436192406,1.9145264280313201,0.2,0.2,SOXL
2011-03-16,2.567662871507246,1.8898088075695876,0.2,0.2,SOXL
2011-03-17,2.5864427949707847,1.9036308965831834,0.2,0.2,SOXL
2011-03-18,2.5915978496376892,1.9074250347549522,0.2,0.2,SOXL
2011-03-21,2.618399122588704,1.9271508649014826,0.2,0.2,SOXL
2011-03-22,2.6061148461607324,1.91810959470756,0.2,0.2,SOXL
2011-03-23,2.620237108947926,1.928503629257113,0.2,0.2,SOXL
2011-03-24,2.6588668774887654,1.9569352733148078,0.2,0.2,SOXL
2011-03-25,2.6544191619841717,1.9536617392276747,0.2,0.2,SOXL
2011-03-28,2.656937938315125,1.9555155673712965,0.2,0.2,SOXL
2011-03-29,2.671528454256271,1.9662542378714378,0.2,0.2,SOXL
2011-03-30,2.67325613876585,1.9675258196819376,0.2,0.2,SOXL
2011-03-31,2.659649443871861,1.957511244895693,0.2,0.2,SOXL
2011-04-01,2.6410355652999744,1.9438113655001037,0.2,0.2,SOXL
2011-04-04,2.6231442309922324,1.9337821191975337,0.75,0.2,TQQQ
2011-04-05,2.600785333708235,1.9172991384822822,0.75,0.75,TQQQ
2011-04-06,2.615499551199882,1.928146460694743,0.75,0.75,TQQQ
2011-04-07,2.6150338453657733,1.9278031423197315,0.75,0.75,TQQQ
2011-04-08,2.5856590293001824,1.9061480257648673,0.75,0.75,TQQQ
2011-04-11,2.5809772437331735,1.8932052282790797,0.2,0.75,TQQQ
2011-04-12,2.5707935745730164,1.8857352764444066,0.2,0.2,TQQQ
2011-04-13,2.5830582071795933,1.8947316620692984,0.2,0.2,TQQQ
2011-04-14,2.5802370499183596,1.892662279361747,0.2,0.2,TQQQ
2011-04-15,2.576900485718652,1.8902148339986728,0.2,0.2,TQQQ
2011-04-18,2.5669637400089917,1.8829260061040114,0.2,0.2,TQQQ
2011-04-19,2.576221137881343,1.8897165169830785,0.2,0.2,TQQQ
2011-04-20,2.8333666323347884,1.9148661224001604,1.5,0.2,TQQQ
2011-04-21,2.941195758406154,1.9877399743633033,1.5,1.5,TQQQ
2011-04-25,2.9739397296450667,2.0098692394300595,1.5,1.5,TQQQ
2011-04-26,3.0122897747126633,2.061705243464558,0.75,1.5,TQQQ
2011-04-27,3.059156373996522,2.0937822084026676,0.75,0.75,TQQQ
2011-04-28,3.0557031587321792,2.0914187199769945,0.75,0.75,TQQQ
2011-04-29,3.0445961157185395,2.083816712689103,0.75,0.75,TQQQ
2011-05-02,3.0322420088793645,2.0753611759534056,0.75,0.75,TQQQ
2011-05-03,2.9980935426696913,2.0519888986805555,0.75,0.75,TQQQ
2011-05-04,2.984931263584247,2.0429802236074566,0.75,0.75,TQQQ
2011-05-05,2.951352144100509,2.0199976250235774,0.75,0.75,TQQQ
2011-05-06,2.9705761342651487,2.0331551245627875,0.75,0.75,TQQQ
2011-05-09,2.9947438020642063,2.0496962315445617,0.75,0.75,TQQQ
2011-05-10,3.052395722594088,2.0891550073403256,0.75,0.75,TQQQ
2011-05-11,3.003007880355408,2.055352424945476,0.75,0.75,TQQQ
2011-05-12,3.042733081928505,2.082541594151069,0.75,0.75,TQQQ
2011-05-13,2.961894687967567,2.0272132714572746,0.75,0.75,TQQQ
2011-05-16,2.9310908970659133,1.9481517327646083,0.2,0.75,TQQQ
2011-05-17,2.9358831847357583,1.9513369303090653,0.2,0.2,TQQQ
2011-05-18,3.043001494659282,1.9608297654987314,1.5,0.2,TQQQ
2011-05-19,3.082282177797681,1.9861411998973273,1.5,1.5,TQQQ
2011-05-20,2.9802654232907764,1.9204042986280383,1.5,1.5,TQQQ
2011-05-23,2.9544061257226235,1.7954314376004084,0.2,1.5,TQQQ
2011-05-24,2.94327208323442,1.7886651336258628,0.2,0.2,TQQQ
2011-05-25,2.9498363213054897,1.792654307387073,0.2,0.2,TQQQ
2011-05-26,2.9608986097102847,1.7993770054619402,0.2,0.2,TQQQ
2011-05-27,2.9697314637485053,1.8047448469668308,0.2,0.2,TQQQ
2011-05-31,3.1840939567388036,1.8221143009317082,1.5,0.2,TQQQ
2011-06-01,3.143406264060729,1.6474862253129063,0.2,1.5,TQQQ
2011-06-02,3.1470516804507427,1.6493968193575714,0.2,0.2,TQQQ
2011-06-03,3.118475735632478,1.6344199212067816,0.2,0.2,TQQQ
2011-06-06,3.1034091193548488,1.6265233781912427,0.2,0.2,TQQQ
2011-06-07,3.0998091327378523,1.6246365942808645,0.2,0.2,TQQQ
2011-06-08,3.0864624784970185,1.6176414981435352,0.2,0.2,TQQQ
2011-06-09,3.0884801074974035,1.619056808489807,0.2,0.2,SOXL
2011-06-10,3.0601139218163196,1.6041865601931264,0.2,0.2,TQQQ
2011-06-13,3.0605364521682126,1.6044080609375753,0.2,0.2,TQQQ
2011-06-14,3.083294208501876,1.6163382334028358,0.2,0.2,TQQQ
2011-06-15,3.0496017865875458,1.5986758418068898,0.2,0.2,TQQQ
2011-06-16,3.0410905187207002,1.5942140270277545,0.2,0.2,TQQQ
2011-06-17,3.036569567482724,1.5918440338181732,0.2,0.2,TQQQ
2011-06-20,3.0446157457848777,1.5960620372726235,0.2,0.2,TQQQ
2011-06-21,3.0852105634794746,1.6173428335511195,0.2,0.2,TQQQ
2011-06-22,3.0713140654911797,1.610057949433687,0.2,0.2,TQQQ
2011-06-23,3.0883142921671896,1.6189698840382998,0.2,0.2,TQQQ
2011-06-24,3.05578424349748,1.6019168369257915,0.2,0.2,TQQQ
2011-06-27,3.085482222943091,1.6174852440860268,0.2,0.2,TQQQ
2011-06-28,3.1131723100053366,1.6320010649511096,0.2,0.2,TQQQ
2011-06-29,3.12097098019063,1.636089318597301,0.2,0.2,TQQQ
2011-06-30,3.209907091827278,1.6485219812278187,0.75,0.2,TQQQ
2011-07-01,3.3214532479603966,1.705809088002687,0.75,0.75,TQQQ
2011-07-05,3.3573530831005645,1.7242462781324897,0.75,0.75,TQQQ
2011-07-06,3.3841847577386477,1.7380263048337774,0.75,0.75,TQQQ
2011-07-07,3.4869089510060673,1.7907826886669416,0.75,0.75,TQQQ
2011-07-08,3.465255019623394,1.7796618116935163,0.75,0.75,TQQQ
2011-07-11,3.3259127000034363,1.708099342675758,0.75,0.75,TQQQ
2011-07-12,3.20428325888159,1.645633731828537,1.5,1.5,TQQQ
2011-07-13,3.26834525540525,1.67853425088078,1.5,1.5,TQQQ
2011-07-14,3.2458543303577434,1.5919037427579055,0.2,1.5,TQQQ
2011-07-15,3.439477672301788,1.6045652155723493,1.5,0.2,TQQQ
2011-07-18,3.3543935274015184,1.5648722527707255,1.5,1.5,TQQQ
2011-07-19,3.709214643815617,1.7304013462529915,1.5,1.5,TQQQ
2011-07-20,3.6313435234862603,1.6940733619243376,1.5,1.5,TQQQ
2011-07-21,3.7418064991832622,1.745605909973532,1.5,1.5,TQQQ
2011-07-22,3.9159593011848197,1.8268506671459632,1.5,1.5,TQQQ
2011-07-25,3.8813658155346613,1.8107123144517012,1.5,1.5,TQQQ
2011-07-26,3.8973587555397695,1.8256341820559518,0.75,1.5,TQQQ
2011-07-27,3.6756190338425463,1.7217649616834079,0.75,0.75,TQQQ
2011-07-28,3.705025989652591,1.7355400198919229,1.5,1.5,TQQQ
2011-07-29,3.6511876478317054,1.7103206025124704,1.5,1.5,TQQQ
2011-08-01,3.5771981812276636,1.6756618226009665,1.5,1.5,TQQQ
2011-08-02,3.5228914576492665,1.4848706667843619,0.2,1.5,TQQQ
2011-08-03,3.5411631630004354,1.4925720449375741,0.2,0.2,TQQQ
2011-08-04,3.444774302451198,1.4519449085767409,0.2,0.2,TQQQ
2011-08-05,3.429580769421802,1.4455409555196053,0.2,0.2,TQQQ
2011-08-08,3.3223294091852393,1.3947501736776036,0.2,0.2,SOXL
2011-08-09,3.4133329870303863,1.4329544696314864,0.2,0.2,TQQQ
2011-08-10,3.33281613730632,1.399152616682728,0.2,0.2,TQQQ
2011-08-11,3.4183797953747965,1.4350731748975636,0.2,0.2,TQQQ
2011-08-12,3.4357727712925823,1.442374936160319,0.2,0.2,TQQQ
2011-08-15,3.465418066042365,1.4548203546930718,0.2,0.2,TQQQ
2011-08-16,3.4476057009752097,1.4473425292846887,0.2,0.2,TQQQ
2011-08-17,3.4364202097565286,1.4426467378990444,0.2,0.2,TQQQ
2011-08-18,3.336752742533641,1.4008052465542051,0.2,0.2,TQQQ
2011-08-19,3.2993434450467625,1.3851004148711312,0.2,0.2,TQQQ
2011-08-22,3.3052656821342588,1.38758663468531,0.2,0.2,TQQQ
2011-08-23,3.387085391584845,1.4219354423775739,0.2,0.2,TQQQ
2011-08-24,3.403057623102823,1.428640759623398,0.2,0.2,TQQQ
2011-08-25,3.370358245881375,1.41491320391123,0.2,0.2,TQQQ
2011-08-26,3.4190558248879586,1.4353569794710317,0.2,0.2,TQQQ
2011-08-29,3.477252453582368,1.459788559841891,0.2,0.2,TQQQ
2011-08-30,3.4914043845275744,1.4657296950252743,0.2,0.2,TQQQ
2011-08-31,3.4954721586723734,1.4674373910409837,0.2,0.2,TQQQ
2011-09-01,3.4757413433957463,1.4591541792806468,0.2,0.2,TQQQ
2011-09-02,3.4270771509076967,1.4387244197459856,0.2,0.2,TQQQ
2011-09-06,3.4269676451334816,1.4386784480259078,0.2,0.2,TQQQ
2011-09-07,3.4787879706499054,1.4604331866783242,0.2,0.2,TQQQ
2011-09-08,3.469151619871455,1.4563877413697695,0.2,0.2,TQQQ
2011-09-09,3.4234697894464428,1.4372100100036247,0.2,0.2,TQQQ
2011-09-12,3.449147821259009,1.4479899282234314,0.2,0.2,TQQQ
2011-09-13,3.4759117044433165,1.4592256987091625,0.2,0.2,TQQQ
2011-09-14,3.505942049325797,1.4718327654932806,0.2,0.2,TQQQ
2011-09-15,3.5377997398317893,1.4852069719290888,0.2,0.2,TQQQ
2011-09-16,3.6071366717042848,1.4929692122820226,0.75,0.2,TQQQ
2011-09-19,3.614021538801036,1.495818811712711,0.75,0.75,TQQQ
2011-09-20,3.6037801485777075,1.4799231564264106,0.2,0.75,TQQQ
2011-09-21,3.567125216869928,1.4648704950555498,0.2,0.2,TQQQ
2011-09-22,3.497710766217696,1.4363648568990712,0.2,0.2,TQQQ
2011-09-23,3.5195220857245353,1.4453218618992587,0.2,0.2,TQQQ
2011-09-26,3.5433986620336517,1.4551269822782,0.2,0.2,TQQQ
2011-09-27,3.565073336912416,1.4640278729925675,0.2,0.2,TQQQ
2011-09-28,3.5314854877232107,1.4502347353037213,0.2,0.2,TQQQ
2011-09-29,3.510558880725098,1.44164104506594,0.2,0.2,TQQQ
2011-09-30,3.4559772887620253,1.419226647258502,0.2,0.2,TQQQ
2011-10-03,3.4018039607914354,1.3969799065531903,0.2,0.2,TQQQ
2011-10-04,3.443202326633197,1.413980499741877,0.2,0.2,TQQQ
2011-10-05,3.4955533575692033,1.4354788985761033,0.2,0.2,TQQQ
2011-10-06,3.5314752043703432,1.450230512356869,0.2,0.2,TQQQ
2011-10-07,3.516911742819114,1.4442499022478157,0.2,0.2,TQQQ
2011-10-10,3.5890822782088465,1.4738873501862284,0.2,0.2,TQQQ
2011-10-11,3.6044118839167427,1.4801825839492968,0.2,0.2,TQQQ
2011-10-12,3.69125788550868,1.4849377911114086,1.5,0.2,TQQQ
2011-10-13,3.8398979108664983,1.5447334482482618,1.5,1.5,TQQQ
2011-10-14,4.157135975404698,1.672353572721601,1.5,1.5,TQQQ
2011-10-17,4.012809176043229,1.614293061836308,0.75,0.75,TQQQ
2011-10-18,4.121969274486615,1.6582065353696502,0.75,0.75,TQQQ
2011-10-19,3.9437263464968315,1.586502073644158,0.75,0.75,TQQQ
2011-10-20,3.8686203489703184,1.5562880551373284,1.5,1.5,TQQQ
2011-10-21,4.075023717764257,1.6393210406510423,1.5,1.5,TQQQ
2011-10-24,4.456949319190073,1.792963992875171,1.5,1.5,TQQQ
2011-10-25,4.077916369648037,1.6404847112023788,1.5,1.5,TQQQ
2011-10-26,4.053737719480411,1.6307580021818788,1.5,1.5,TQQQ
2011-10-27,4.543761861393715,1.8278873790646675,1.5,1.5,TQQQ
2011-10-28,4.566292503472095,1.8369511191006958,1.5,1.5,TQQQ
2011-10-31,4.226870328747953,1.7686788891424738,1.5,0.75,TQQQ
2011-11-01,3.735901566193679,1.6659591440331687,1.5,0.75,TQQQ
2011-11-02,3.873957598417602,1.7275227867569551,1.5,1.5,TQQQ
2011-11-03,4.2276291461520135,1.8852363502684304,1.5,1.5,TQQQ
2011-11-04,4.1293701444824835,1.8414194885512452,1.5,1.5,TQQQ
2011-11-07,4.267138893430494,1.9028550223856635,1.5,1.5,TQQQ
2011-11-08,4.480524925851218,1.9980107446715845,1.5,1.5,TQQQ
2011-11-09,3.785356959271396,1.6880129007662512,1.5,1.5,TQQQ
2011-11-10,3.76195519590886,1.6775772988186235,1.5,1.5,TQQQ
2011-11-11,4.078694527148198,1.818821594420005,1.5,1.5,TQQQ
2011-11-14,3.9748334489755877,1.772506585893939,1.5,1.5,TQQQ
2011-11-15,4.166513258731834,1.8579828025800513,1.5,1.5,TQQQ
2011-11-16,3.8584473546641975,1.7206062682274015,1.5,1.5,TQQQ
2011-11-17,3.4604234413394197,1.6318604104741323,1.5,0.75,TQQQ
2011-11-18,3.44382452153577,1.5731527395559892,0.2,1.5,TQQQ
2011-11-21,3.403814834595601,1.5548761554196306,0.2,0.2,TQQQ
2011-11-22,3.409736284025459,1.5575810970722817,0.2,0.2,TQQQ
2011-11-23,3.3644071265797724,1.536874557650335,0.2,0.2,TQQQ
2011-11-25,3.349153489938818,1.5299066357600501,0.2,0.2,TQQQ
2011-11-28,3.418323180627891,1.5615036255954178,0.2,0.2,TQQQ
2011-11-29,3.405971667479822,1.5558614052601374,0.2,0.2,TQQQ
2011-11-30,4.153617424743769,1.5900141608347067,2.0,0.2,TQQQ
2011-12-01,4.331718334204639,1.6581915924906308,2.0,2.0,TQQQ
2011-12-02,4.269892721864167,1.6266356131851332,1.5,2.0,TQQQ
2011-12-05,4.47979196060508,1.7332517428029763,1.5,2.0,TQQQ
2011-12-06,4.4283312020050065,1.723296542839015,1.5,0.75,TQQQ
2011-12-07,4.4384061380017625,1.7272172302448425,1.5,1.5,TQQQ
2011-12-08,4.393203170424917,1.5952858419896467,0.2,1.5,TQQQ
2011-12-09,4.809835582692596,1.6104148438322896,2.0,0.2,TQQQ
2011-12-12,4.778271182907085,1.5047318592950363,0.2,2.0,TQQQ
2011-12-13,4.745989122902403,1.494565871992665,0.2,0.2,TQQQ
2011-12-14,4.701831536719022,1.4806601466337974,0.2,0.2,TQQQ
2011-12-15,4.694526527652245,1.478359716320311,0.2,0.2,TQQQ
2011-12-16,4.70628963691081,1.4820640530120102,0.2,0.2,TQQQ
2011-12-19,4.680232276249584,1.4738582942228589,0.2,0.2,TQQQ
2011-12-20,4.7633091246434915,1.5000201372332174,0.2,0.2,TQQQ
2011-12-21,4.723646067069981,1.4875297899751103,0.2,0.2,TQQQ
2011-12-22,4.746687173452227,1.4947856960381225,0.2,0.2,TQQQ
2011-12-23,4.771269623262794,1.502526988650773,0.2,0.2,TQQQ
2011-12-27,4.77860468692873,1.504836883498846,0.2,0.2,TQQQ
2011-12-28,4.747924756406659,1.4951754249649183,0.2,0.2,TQQQ
2011-12-29,4.766425272303455,1.5010014475194537,0.2,0.2,TQQQ
2011-12-30,4.758639269865712,1.498549546931113,0.2,0.2,TQQQ
2012-01-03,5.164926949530793,1.5156088275015434,1.5,0.2,TQQQ
2012-01-04,5.2576440188685085,1.5518849930366188,1.5,2.0,TQQQ
2012-01-05,5.451771148819458,1.628284987313138,1.5,2.0,TQQQ
2012-01-06,5.536269369387483,1.6619345249893196,1.5,2.0,TQQQ
2012-01-09,5.466776659111638,1.6341198055487962,1.5,2.0,TQQQ
2012-01-10,5.634851137445801,1.701107197688517,1.5,2.0,TQQQ
2012-01-11,5.693646013570688,1.709982000635715,1.5,0.75,TQQQ
2012-01-12,5.794970201946821,1.7404128595158144,1.5,1.5,TQQQ
2012-01-13,5.695286991644322,1.7104748382590345,1.5,1.5,TQQQ
2012-01-17,5.924660150277794,1.7793628533827954,1.5,1.5,TQQQ
2012-01-18,6.277703235850539,1.885392859522866,1.5,1.5,TQQQ
2012-01-19,6.466204838831281,1.9420058536253746,1.5,1.5,TQQQ
2012-01-20,6.423257684214672,1.929107464579431,1.5,1.5,TQQQ
2012-01-23,6.422100227104983,1.928759843596434,1.5,1.5,TQQQ
2012-01-24,6.368824925719837,1.9127595853735115,1.5,1.5,TQQQ
2012-01-25,6.733783127831013,2.022368077911864,1.5,1.5,TQQQ
2012-01-26,6.680264443361851,1.990221370188257,0.75,1.5,TQQQ
2012-01-27,6.729794418387088,2.0197338589814424,0.75,1.5,TQQQ
2012-01-30,6.738027269106058,2.0222046874078816,0.75,0.75,TQQQ
2012-01-31,6.755671696299964,2.027500101325504,0.75,0.75,TQQQ
2012-02-01,6.880203552335548,2.064874379129543,0.75,0.75,TQQQ
2012-02-02,6.933345606571745,2.0808232773579083,0.75,0.75,TQQQ
2012-02-03,7.140115249392936,2.1428786125809935,0.75,0.75,TQQQ
2012-02-06,7.134921806862504,2.141319965901575,0.75,0.75,TQQQ
2012-02-07,7.157996822791833,2.1482451983933233,0.75,0.75,TQQQ
2012-02-08,7.247340156724301,2.1750587599078726,0.75,0.75,TQQQ
2012-02-09,7.367891293095626,2.2112383512491203,0.75,0.75,TQQQ
2012-02-10,7.249703349570427,2.1757679971163055,0.75,0.75,TQQQ
2012-02-13,7.396091940346196,2.219701879041522,0.75,0.75,TQQQ
2012-02-14,7.44456351627105,2.234249081676143,0.75,0.75,TQQQ
2012-02-15,7.319935002213134,2.196845795039395,0.75,0.75,TQQQ
2012-02-16,7.549428174145976,2.265720875159435,0.75,0.75,TQQQ
2012-02-17,7.501273115599369,2.2512686651540177,0.75,0.75,TQQQ
2012-02-21,7.548963691273232,2.2655814753907833,0.75,0.75,TQQQ
2012-02-22,7.474178307774736,2.24313701991141,0.75,0.75,TQQQ
2012-02-23,7.580475736723997,2.2750388140858226,0.75,0.75,TQQQ
2012-02-24,7.635935376698688,2.2916832619990846,0.75,0.75,TQQQ
2012-02-27,7.663591953558368,2.299983504359297,0.75,0.75,TQQQ
2012-02-28,7.835537828397677,2.351587592647089,0.75,0.75,TQQQ
2012-02-29,7.758308259198436,2.328409592528678,0.75,0.75,TQQQ
2012-03-01,7.899818346193635,2.3708793466285534,0.75,0.75,TQQQ
2012-03-02,7.881950617838477,2.365516915965977,0.75,0.75,TQQQ
2012-03-05,7.6975969647491915,2.310189027471489,0.75,0.75,TQQQ
2012-03-06,7.532041742055169,2.260502890270515,0.75,0.75,TQQQ
2012-03-07,7.788459221387675,2.337458445350704,1.5,1.5,TQQQ
2012-03-08,8.15899532193423,2.4486630768330717,1.5,1.5,TQQQ
2012-03-09,8.306910203645208,2.4930550264627156,1.5,1.5,TQQQ
2012-03-12,8.326840023255073,2.4990363282628807,1.5,1.5,TQQQ
2012-03-13,9.030452504179562,2.7102032470386432,1.5,1.5,TQQQ
2012-03-14,9.106296893306244,2.7557278117458175,0.75,1.5,TQQQ
2012-03-15,9.158518676986123,2.787334297532899,0.75,1.5,TQQQ
2012-03-16,9.143539387724704,2.7827754503892086,0.75,0.75,TQQQ
2012-03-19,9.292818599826939,2.828207586575906,0.75,0.75,TQQQ
2012-03-20,9.330978397986257,2.839821267559456,0.75,0.75,TQQQ
2012-03-21,9.328602200881733,2.839098087761419,0.75,0.75,TQQQ
2012-03-22,9.286315606398754,2.8262284437408796,0.75,0.75,TQQQ
2012-03-23,9.276777649597307,2.8233256299716767,0.75,0.75,TQQQ
2012-03-26,9.640140503148267,2.933912699766823,0.75,0.75,TQQQ
2012-03-27,9.667826498451538,2.9423387484535017,0.75,0.75,TQQQ
2012-03-28,9.583055180177173,2.916539161074053,0.75,0.75,TQQQ
2012-03-29,9.5092570920251,2.894079203361075,0.75,0.75,TQQQ
2012-03-30,9.459532104268675,2.878945733778689,0.75,0.75,TQQQ
2012-04-02,9.675971726077677,2.9448176943534103,0.75,0.75,TQQQ
2012-04-03,9.676571282456337,2.945000165352978,0.75,0.75,TQQQ
2012-04-04,9.380504720795436,2.8548942747853525,0.75,0.75,TQQQ
2012-04-05,9.50899591423964,2.893999715637696,0.75,0.75,TQQQ
2012-04-09,9.344959194106185,2.8440762299508986,0.75,0.75,TQQQ
2012-04-10,9.00660771180526,2.7411012047857137,0.75,0.75,TQQQ
2012-04-11,9.202065371983482,2.8005874447711485,1.5,1.5,TQQQ
2012-04-12,9.66498785782085,2.94147482704139,1.5,1.5,TQQQ
2012-04-13,9.009326318110647,2.7419285945485945,1.5,1.5,TQQQ
2012-04-16,8.583783137225367,2.612417355340955,1.5,1.5,TQQQ
2012-04-17,9.342768370434591,2.8434094673252983,1.5,1.5,TQQQ
2012-04-18,9.240378234757435,2.8122477099529912,1.5,1.5,TQQQ
2012-04-19,8.792237830828423,2.675859156079054,1.5,1.5,TQQQ
2012-04-20,8.65013603595286,2.632611419128652,1.5,1.5,TQQQ
2012-04-23,8.323544150937302,2.533215349250313,1.5,1.5,TQQQ
2012-04-24,8.103142777010389,2.466137655745841,1.5,1.5,TQQQ
2012-04-25,9.068590767414204,2.8579078958974327,1.5,2.0,TQQQ
2012-04-26,9.311909841247108,2.8962481143593903,1.5,0.75,TQQQ
2012-04-27,9.551281860785595,2.9706990886533915,1.5,1.5,TQQQ
2012-04-30,9.253520583252747,2.8780875241852955,1.5,1.5,TQQQ
2012-05-01,9.332338801703427,2.902602056698679,1.5,1.5,TQQQ
2012-05-02,9.424731645830631,2.931338653717522,1.5,1.5,TQQQ
2012-05-03,8.985618367196762,2.794762910726524,1.5,1.5,TQQQ
2012-05-04,8.853753449434164,2.4871620592918413,0.2,1.5,TQQQ
2012-05-07,8.856305375729587,2.487878936523214,0.2,0.2,TQQQ
2012-05-08,8.83675993312506,2.4823883066388737,0.2,0.2,TQQQ
2012-05-09,8.826984843934436,2.4796423265186944,0.2,0.2,TQQQ
2012-05-10,8.808897176587744,2.4745612092024376,0.2,0.2,TQQQ
2012-05-11,8.80716336531608,2.474074153668592,0.2,0.2,TQQQ
2012-05-14,8.758493626202144,2.460402039434651,0.2,0.2,TQQQ
2012-05-15,8.743206159878222,2.4561075437226663,0.2,0.2,TQQQ
2012-05-16,8.70525298498987,2.4454458851220413,0.2,0.2,TQQQ
2012-05-17,8.598122995237837,2.415351344151894,0.2,0.2,TQQQ
2012-05-18,8.529092137566767,2.3959594635104886,0.2,0.2,TQQQ
2012-05-21,8.672567839776436,2.436264100973479,0.2,0.2,TQQQ
2012-05-22,8.666247718894764,2.4344886771425798,0.2,0.2,TQQQ
2012-05-23,8.675939747550135,2.437211324219538,0.2,0.2,TQQQ
2012-05-24,8.644762067118997,2.428453011227435,0.2,0.2,TQQQ
2012-05-25,8.634971806953786,2.4257027693359507,0.2,0.2,TQQQ
2012-05-29,8.699283478641744,2.4437689545652383,0.2,0.2,TQQQ
2012-05-30,8.657027803714335,2.43189865435082,0.2,0.2,TQQQ
2012-05-31,8.632293662031008,2.4249504352576117,0.2,0.2,TQQQ
2012-06-01,8.496571356184916,2.3868238518116294,0.2,0.2,TQQQ
2012-06-04,8.533020488531848,2.3970630006184206,0.2,0.2,TQQQ
2012-06-05,8.556513249822137,2.4036624959491766,0.2,0.2,TQQQ
2012-06-06,8.673490503456593,2.4365232920738276,0.2,0.2,TQQQ
2012-06-07,8.65405706777294,2.431064126739021,0.2,0.2,TQQQ
2012-06-08,8.704965530547986,2.445365134535783,0.2,0.2,TQQQ
2012-06-11,8.621691192627132,2.42197203069883,0.2,0.2,TQQQ
2012-06-12,8.676117131944949,2.4372611543553337,0.2,0.2,TQQQ
2012-06-13,8.642090360493704,2.4277024857706397,0.2,0.2,TQQQ
2012-06-14,8.661465347412237,2.433145231905177,0.2,0.2,TQQQ
2012-06-15,8.725469711111717,2.451125089366945,0.2,0.2,TQQQ
2012-06-18,8.77046096822286,2.4637638587121464,0.2,0.2,TQQQ
