date,SOXL/TQQQ Rotation with cash daily scanner,SOXL buy-and-hold,TQQQ buy-and-hold
2022-01-13,6.169169667891272,3.100407793733261,3.117569481412855
2022-01-14,6.607775090957949,3.3208354598950867,3.1646845736517135
2022-01-18,5.736711868603918,2.8830697071590343,2.936591665272932
2022-01-19,5.207926794810942,2.6173209188690287,2.8344343397944587
2022-01-20,4.712958284375722,2.3685671464783833,2.7247904165921435
2022-01-21,4.712958284375722,2.2511428772142645,2.4953764059793593
2022-01-24,4.712958284375722,2.3407560714055067,2.5314837198594975
2022-01-25,4.712958284375722,2.069856971556068,2.3447813032378084
2022-01-26,4.712958284375722,2.169254947912818,2.340377980855625
2022-01-27,4.712958284375722,1.87260510006363,2.2703653660175998
2022-01-28,4.712958284375722,1.9781838551904067,2.4821659112360694
2022-01-31,4.712958284375722,2.2959493730852087,2.722588579535472
2022-02-01,4.712958284375722,2.364446897230837,2.7745482408957467
2022-02-02,4.712958284375722,2.541098332282959,2.8401578850827476
2022-02-03,4.712958284375722,2.1955213344165725,2.4984588019931198
2022-02-04,4.712958284375722,2.238267300765036,2.584764483453775
2022-02-07,4.712958284375722,2.235692549884027,2.5261991350579063
2022-02-08,4.712958284375722,2.3999832371935095,2.612064624972807
2022-02-09,4.712958284375722,2.627621137089187,2.7741078734844122
2022-02-10,4.712958284375722,2.390712878835884,2.5900480130618884
2022-02-11,4.712958284375722,2.0363803513184617,2.346102581337391
2022-02-14,4.712958284375722,2.0389559119968856,2.3527077407762462
2022-02-15,4.712958284375722,2.3695968038915622,2.523117266640885
2022-02-16,4.712958284375722,2.374232084295052,2.522676723363971
2022-02-17,4.712958284375722,2.1048778754640898,2.2989869615017935
2022-02-18,4.712958284375722,2.041015834171305,2.221047733259751
2022-02-22,4.712958284375722,1.9884836685118576,2.152355341327831
2022-02-23,4.712958284375722,1.8494295078435965,1.9876702400793786
2022-02-24,4.712958284375722,2.056980990208132,2.1822982149116075
2022-02-25,4.712958284375722,2.151744698408161,2.285776818489663
2022-02-28,4.712958284375722,2.112088109197942,2.309995091591673
2022-03-01,4.712958284375722,1.8839355830450286,2.2034344437310165
2022-03-02,4.712958284375722,2.066251955913819,2.30867416522325
2022-03-03,4.712958284375722,1.9338917831273446,2.2122410884953836
2022-03-04,4.712958284375722,1.7907169683128297,2.117568953816116
2022-03-07,4.712958284375722,1.5234228841056405,1.8811094163531423
2022-03-08,4.712958284375722,1.6047955798017899,1.8551293218746356
2022-03-09,4.712958284375722,1.7989574668079222,2.053720603408873
2022-03-10,4.712958284375722,1.686683104204529,1.9876702400793786
2022-03-11,4.712958284375722,1.5805898240451932,1.8643765099159169
2022-03-14,4.712958284375722,1.4374147055566477,1.755173833452834
2022-03-15,4.712958284375722,1.6228213665857747,1.9176569217790351
2022-03-16,4.712958284375722,1.86951491312797,2.132980933884918
2022-03-17,4.712958284375722,1.9029907235681618,2.2043146509569462
2022-03-18,4.712958284375722,2.0173250083459746,2.3412587156782934
2022-03-21,4.712958284375722,2.008569681144292,2.3245265127033865
2022-03-22,4.712958284375722,2.039321737979114,2.461910768970488
2022-03-23,4.712958284375722,1.8899398259785845,2.357991446249939
2022-03-24,4.712958284375722,2.1680989621028983,2.5107880343170024
2022-03-25,4.712958284375722,2.1639781055072906,2.5068249034805734
2022-03-28,4.712958284375722,2.20003615745458,2.620871797333913
2022-03-29,4.712958284375722,2.347872571088572,2.7551734817216746
2022-03-30,4.712958284375722,2.129980987981189,2.672390739551694
2022-03-31,4.712958284375722,1.997597938417741,2.5618664332578693
2022-04-01,4.712958284375722,1.8693351381018388,2.5508581273024102
2022-04-04,4.712958284375722,1.955358500352363,2.7102589954804306
2022-04-05,4.712958284375722,1.6936830942845105,2.5310431765825836
2022-04-06,4.712958284375722,1.5716015788620201,2.3645966056887944
2022-04-07,4.712958284375722,1.5716015788620201,2.380008409892017
2022-04-08,4.712958284375722,1.457247150373509,2.282694598341482
2022-04-11,4.712958284375722,1.3645272696242763,2.120651525695456
2022-04-12,4.712958284375722,1.3516494662321563,2.093350504848526
2022-04-13,4.712958284375722,1.4438540121514152,2.218846072068659
2022-04-14,4.712958284375722,1.319197442173885,2.06957259915785
2022-04-18,4.712958284375722,1.389767642803219,2.0752970237740365
2022-04-19,4.712958284375722,1.4809419239612374,2.208718325070289
2022-04-20,4.712958284375722,1.4680644242431482,2.109202676463083
2022-04-21,4.712958284375722,1.350103967865619,1.9854685788882869
2022-04-22,4.712958284375722,1.259444717863544,1.8278288286244444
2022-04-25,4.712958284375722,1.3222881352329292,1.8956403098681167
2022-04-26,4.712958284375722,1.155392228414698,1.6825184865500642
2022-04-27,4.712958284375722,1.1306669876163755,1.6750325922885405
2022-04-28,4.712958284375722,1.3176520450320244,1.8520472775920345
2022-04-29,4.712958284375722,1.14560552298033,1.6085422132788714
2022-05-02,4.712958284375722,1.2620203797666447,1.684280132060981
